Weapon,31,name,ヴァルナ,Varuna
Weapon,31,description,"澄み切った青い刀身を持つ剣。
秩序と倫理を支配下におくとされる","A sword with a clear blue blade.
It is said that order and ethics are under control."
Weapon,32,name,天剣ヴァルナ,Heavenly Sword Varuna
Weapon,32,description,"かの世界の力が付加された剣。
強大な力で秩序と倫理を支配する","A sword with the power of that world added.
Dominate order and ethics with mighty power."
Weapon,33,name,リボルバーＳＡ,Revolver SA
Weapon,33,description,"数世代前の銃。
古くとも手入れさえすればまだまだ現役","This gun was made several generations ago.
Even though it's old, it'll work so long as it's maintained."
Weapon,34,name,ミリタリーマグ,Military Mag
Weapon,34,description,"軍用の銃。
レグヌム兵に支給されている",A military gun issued to Regnum soldiers.
Weapon,35,name,リボルバーＤＡ,Revolver DA
Weapon,35,description,"一般的な銃。
より実戦向けな作りとなっている","A commonly used gun.
It's designed for actual combat."
Weapon,36,name,オートマカスタム,Automatic Custom
Weapon,36,description,"自動式拳銃。
連射性能が向上している","An automatic pistol.
It has an improved rate of fire."
Weapon,37,name,ラピッドトリガー,Rapid Trigger
Weapon,37,description,"素早く撃てるように改良された銃。
はやてのごとき速さで敵を撃つ","An improved gun for quick shooting.
Shoot enemies at the speed of Hayate."
Weapon,38,name,ストライクトリガー,Strike Trigger
Weapon,38,description,"照準をあわせやすく改良された銃。
狙った獲物は外さない","An improved gun that makes it easier to aim.
Do not remove the targeted prey."
Weapon,39,name,テンプルカスタム,Temple Custom
Weapon,39,description,"教団幹部に支給されている銃。
扱いやすく魔を払う力も秘めている","A gun provided to cult executives.
It is easy to handle and has the power to dispel demons."
Weapon,40,name,セキレイ,Sekirei
Weapon,40,description,"アシハラに生息する鳥の名を冠した銃。
その作りは精巧にして繊細","A gun bearing the name of a bird that lives in Ashihara.
Its making is elaborate and delicate."
Weapon,41,name,エアロマグ,Aeromag
Weapon,41,description,"風の力を宿した銃。
撃たれた者を貫く弾丸はまさに疾風のよう","A gun with the power of the wind.
The bullet that pierces the shot is just like a gale."
Weapon,42,name,クイックワーカー,Quick Worker
Weapon,42,description,"動作性能を求めて改良された銃。
早撃ちガンマンの必需品！","A gun that has been improved for operational performance.
A must-have for quick-shooting gunmen!"
Weapon,43,name,デザートベリアル,Desert Belial
Weapon,43,description,環境の悪さを苦にしないといわれる銃,A gun that is said not to bother the bad environment.
Weapon,44,name,オートマグ,Auto Mag
Weapon,44,description,"マグナム弾を使う自動式拳銃。
扱いは難しいが威力は折り紙付き","An automatic pistol that uses Magnum bullets.
Difficult to handle, but powerful with origami."
Weapon,45,name,ハッピートリガー,Happy Trigger
Weapon,45,description,"幸福の名を持つ銃。
トリガーハッピーとよく間違われる","A gun with the name of happiness.
Often mistaken for trigger happy."
Weapon,46,name,ハイパーマグ,Hyper Mag
Weapon,46,description,"オートマグ強化版。
全体的に性能が向上している","Enhanced version of AutoMag.
Overall performance is improved."
Weapon,47,name,シルバーマグ,Silver Mag
Weapon,47,description,"銀で作られ、装飾が施された銃。
魔を払う聖なる力を宿している","A gun made of silver and decorated.
Has the holy power to dispel demons."
Weapon,48,name,ビリーズレガシー,Billy's Legacy
Weapon,48,description,伝説のガンマンの遺産と称される魔銃,"A magic gun called the
legacy of the legendary gunman."
Weapon,49,name,ピースキーパー,Peacekeeper
Weapon,49,description,"紛争解決の調停者が所有する銃。
すべての者が幸福であらんことを","A gun owned by a dispute resolution mediator.
May all be happy."
Weapon,50,name,スマッシュトリガー,Smash Trigger
Weapon,50,description,"一撃の威力を求めて改良された銃。
その弾丸は敵を粉砕する","An improved gun for the power of a single blow.
The bullet shatters the enemy."
Weapon,51,name,ボルテックマグ,Vortech Mag
Weapon,51,description,"常に電気を帯びている銃。
撃ち出される弾丸は雷球のごとし","A gun that is always charged with electricity.
The bullets fired are like thunderballs."
Weapon,52,name,ファウストマグ,Faust Mag
Weapon,52,description,"あらゆる幸福と苦痛を宿す闇に染まりし銃。
闇の力を秘めている","A gun dyed in the darkness that harbors all happiness and pain.
Has the power of darkness."
Weapon,53,name,ミスリルマグ,Mythril Mag
Weapon,53,description,"「失われた金属」で作られた銃。
見た目よりも重量が軽く扱いやすい","A gun made of ""lost metal"".
Lighter in weight and easier to handle than it looks"
Weapon,54,name,ゲイルトレーサー,Gale Tracer
Weapon,54,description,"強風を与える者の名を持つ銃。
撃ち出された弾丸は風の軌跡を描くという","A gun with the name of a person who gives strong winds.
It is said that the shot bullets draw a trajectory of the wind."
Weapon,55,name,ホウセンカ,Hosenka
Weapon,55,description,"赤く鮮やかな花をモチーフに作られた銃。
種が弾けるように弾丸を弾け飛ばす","A gun made with a bright red flower motif.
Bounce the bullets so that the seeds can pop."
Weapon,56,name,テキサスブレイズ,Texas Blaze
Weapon,56,description,"開拓者の魂とも言える精巧な作りの銃。
その一撃が新たなる道を作る","An elaborately made gun that can be said to be the
soul of a pioneer. That blow creates a new path."
Weapon,57,name,プロミネンスマグ,Prominence Mag
Weapon,57,description,"立ち昇る赤き炎のような色に染まった
火の力を宿した銃","A gun with the power of fire,
dyed in a color like a rising red flame."
Weapon,58,name,ブリザードマグ,Blizzard Mag
Weapon,58,description,"猛吹雪のように冷たい冷気をまとった銃。
水の力を宿している","A gun with cold air like a blizzard.
Has the power of water."
Weapon,59,name,ワギャナイザー,Wagyanizer
Weapon,59,description,"かわいらしい恐竜を模して作られた銃。
痺れるような鳴き声が聞こえる気がする","A gun made to imitate a cute dinosaur.
I feel like I can hear a numbing cry."
Weapon,60,name,ルシファー,Lucifer
Weapon,60,description,"「光り輝く者」の名を冠した銃。
すべての魔が屈するほどの威力を持つ","A gun bearing the name of ""shining person"".
Powerful enough for all demons to succumb."
Weapon,61,name,霊銃ルシファー,Spirit Gun Lucifer
Weapon,61,description,"「光り輝く者」の名を冠した銃の真の姿。
その威力は絶大にして無慈悲なり","The true figure of a gun bearing the name of ""shining person"".
Its power is enormous and ruthless."
Weapon,62,name,オサフネ,Osafune
Weapon,62,description,"「長船」の名を冠するアシハラ伝来の名刀。
研ぎ澄まされた刃は美しく輝く","A famous sword from Ashihara that bears the name of ""Osafune"".
The sharpened blade shines beautifully."
Weapon,63,name,デュエルブレード,Duel Blade
Weapon,63,description,"決闘用の剣。
強い思いを乗せて振るうことで、力を発揮する","A duel sword.
Demonstrate power by shaking with strong thoughts."
Weapon,64,name,ナイトレイピア,Night Rapier
Weapon,64,description,"騎士用の剣。細身でかつ
先端が鋭く尖っており、刺すことに適している","A sword for knights.
Slender and sharp-pointed, suitable for stabbing."
Weapon,65,name,ブリッツブレード,Blitz Blade
Weapon,65,description,"強襲に特化した剣。重量は軽く
電光石火のごとく相手を制圧することが出来る","A sword specializing in assault.
The weight is light and you can control the opponent like a lightning stone fire."
Weapon,66,name,オリエンタルブレード,Oriental Blade
Weapon,66,description,"異国情緒漂う刀剣。
シンプルだが、非常に繊細な作りをしている","An exotic sword.
Simple but very delicate."
Weapon,67,name,カグツチ,Kagutsuchi
Weapon,67,description,"火の神の名を冠した刀。
使い手に火の加護を与えるという","A sword bearing the name of the god of fire.
To give the user the blessing of fire."
Weapon,68,name,ウィンドレイピア,Wind Rapier
Weapon,68,description,"風の力が宿った剣。
疾風のごとく振るうことが出来るほど軽い","A sword with the power of the wind.
Light enough to shake like a gale."
Weapon,69,name,クレセントブレード,Crescent Blade
Weapon,69,description,"三日月をモチーフとした剣。他の剣と比べて
湾曲しているため、切れ味抜群","A sword with a crescent moon motif.
Excellent sharpness because it is curved compared to other swords."
Weapon,70,name,ゲッテンシ,Gettenshi
Weapon,70,description,"聖なる力を宿した刀。
辺りを照らすほどの神々しさを持つ","A sword with holy power.
Has a divineness that illuminates the area."
Weapon,71,name,スクラマブレード,Scrama Blade
Weapon,71,description,"片刃の直刀。
ナイフのような刀身で使い勝手が良いと評判","Single-edged straight sword.
Reputed to be easy to use with a knife-like blade."
Weapon,72,name,ライトニングブレード,Lightning Blade
Weapon,72,description,"雷の力を帯びている刀。
稲妻をかたどった形がより相手を恐怖させる","A sword with the power of lightning.
The shape of the lightning bolt makes the other person more scared."
Weapon,73,name,シルバーレイピア,Silver Rapier
Weapon,73,description,"銀で作られたレイピア。
悪しき者を断罪するに相応しい剣","Rapier made of silver.
A sword suitable for condemning the wicked."
Weapon,74,name,シグレ,Sigle
Weapon,74,description,"常に刀身が濡れている不思議な霊剣。
持つ者は魔力が溢れかえるといわれている","A mysterious spirit sword whose blade is always wet.
It is said that those who have it will overflow with magical power."
Weapon,75,name,ヴォーパルブレード,Vorpal Blade
Weapon,75,description,"魔獣に対抗すべく鍛えられた剣。
輝かしい刃は鋭い切れ味を誇る","A sword trained to counter the demon beast.
The brilliant blade boasts a sharp edge."
Weapon,76,name,フォーマルレイピア,Formal Rapier
Weapon,76,description,"軍で正式採用されている剣。
しかし階級が高くないと支給されない","A sword officially adopted by the military.
However, it will not be paid unless the rank is high."
Weapon,77,name,ファイアブレード,Fireblade
Weapon,77,description,"火の力が宿り、炎のように赤い剣。
その姿はまるで使い手の心を表すかのごとく","A sword that has the power of fire and is red like a flame.
Its appearance is as if it represents the heart of the user."
Weapon,78,name,ムラマサ,Muramasa
Weapon,78,description,"呪われし妖刀。その切れ味は
切られた者に痛みを感じさせないほど","Cursed sword. Its sharpness is so sharp,
that it doesn't make the cut person feel pain."
Weapon,79,name,マサムネ,Masamune
Weapon,79,description,"銘を刻まずともその物だとわかると言われる銘刀
「篭手斬り」の異名を持つ","It has the nickname of ""Gauntlet Sword"", a sword that is said
to be known as the thing without engraving the inscription."
Weapon,80,name,ミスリルブレード,Mythril Blade
Weapon,80,description,"「失われた金属」で作られた刀。
その軽さにより使い手の負担を軽減する","A sword made of ""lost metal"".
Its lightness reduces the burden on the user."
Weapon,81,name,コンゴウ,Congou
Weapon,81,description,"非常に硬い金属で作られた刀。
重量もそれなりだが、使い手に土の力を与える","A sword made of very hard metal.
The weight is reasonable, but it gives the user the power of soil."
Weapon,82,name,シュバルツレーヴェ,Schwarzer Löwe
Weapon,82,description,"「黒獅子」の名を持つ剣。
その刀身は荘厳にして華麗","A sword with the name ""Black Lion"".
The blade is majestic and splendid."
Weapon,83,name,フウジン,Fujin
Weapon,83,description,"風の神の名を冠する刀。
その強大な力ゆえに刀身は緑に染まっている","A sword bearing the name of the god of the wind.
The blade is dyed green because of its mighty power."
Weapon,84,name,シデン,Siden
Weapon,84,description,"研ぎ澄まされた刃に、雷の力が宿った刀。
その切れ味と素早さはまさに雷光","A sword with the power of lightning on a sharpened blade.
Its sharpness and quickness are just thunder light."
Weapon,85,name,ダイコン,Daikon
Weapon,85,description,"切っても切られてもダイコン。
しかし、ただのダイコンと侮ることなかれ！","Radish whether cut or cut.
But don't look down on it as just a radish!"
Weapon,86,name,スサノオ,Susanoo
Weapon,86,description,"古き神話の神の名を冠する刀。
過ちは繰り返される。何度でも、何度でも","A sword bearing the name of an old mythical god.
The mistakes are repeated. Time and again."
Weapon,87,name,神刀スサノオ,Shinto Sword Susanoo
Weapon,87,description,"古き神話の神の名を冠する刀。
繰り返される過ちを断ち切る力を持つ","A sword bearing the name of an old mythical god.
Has the power to cut off repeated mistakes."
Weapon,88,name,マーシナリーライフル,Mercenary Rifle
Weapon,88,description,"一般的なライフル。
傭兵が好んで使うほど安定した性能を持つ","General rifle. Stable performance,
enough to be used by mercenaries"
Weapon,89,name,サンダーバレル,Thunder Barrel
Weapon,89,description,"雷の力を宿した銃。
撃ち出されし弾丸は雷撃のごとし","A gun with the power of lightning.
The bullets that were shot out were like lightning strikes."
Weapon,90,name,ヤタガラス,Yatagarasu
Weapon,90,description,"迷える戦士の魂を神の国に誘うとされる銃。
三本の脚の文様が刻まれている","A gun that is said to invite the soul of a lost warrior to
the kingdom of God. The pattern of three legs is engraved."
Weapon,91,name,アサルトライフル,Assault Rifle
Weapon,91,description,"軍の主力ライフル。
近接戦闘にも対応できるよう改良されている","The main rifle of the army.
Improved for close quarters combat."
Weapon,92,name,フォーマルハウト,Fomalhaut
Weapon,92,description,"「鯨の口」の名を持つ銃。
その弾丸は水の力を持って敵を撃ち貫く","A gun with the name ""Whale's Mouth"".
The bullet shoots through the enemy with the power of water."
Weapon,93,name,アルチザンバレル,Artisan Barrel
Weapon,93,description,"職人が一丁一丁、丁寧に作り上げた銃。
その出来はまさに職人技","A gun carefully crafted by craftsmen.
The result is exactly craftsmanship."
Weapon,94,name,クロノス,Chronos
Weapon,94,description,"大地の神の名を冠した銃。
巨人に踏まれたかのような衝撃を受けるという","A gun bearing the name of the god of the earth.
It is said that you will be shocked as if you were stepped on by a giant."
Weapon,95,name,サダルスウド,Sadar Soud
Weapon,95,description,"「最高の幸運」の名を持つ銃。
持っていても幸福が訪れるかどうかは自分次第","A gun with the name of ""best luck"".
It's up to you whether happiness will come even if you have it."
Weapon,96,name,スネークガンナー,Snake Gunner
Weapon,96,description,"刀身が蛇の牙のように鋭い銃剣。
引っ掛けたり、撫で斬ることが出来る","A bayonet with a sharp blade like a snake's fangs.
Can be hooked or stroked."
Weapon,97,name,アルナスライン,Alnus Line
Weapon,97,description,"「二羽の鷲」の名を持つ銃。
銃剣が鷲に見立てて作られている","A gun with the name ""Two Eagles"".
The bayonet is made like an eagle."
Weapon,98,name,ディルガン,Dill Gun
Weapon,98,description,"かつて崇拝された星の名を冠した銃。
持つ者に希望を与えるといわれている","A gun bearing the name of a once worshiped star.
It is said to give hope to those who have it."
Weapon,99,name,アプス,Apus
Weapon,99,description,"「風鳥」の名を持つ銃。
風を纏いし霊鳥が持つ者の魔力を高めるという","A gun with the name ""Bird of Paradise"". It is said to
wear the wind and increase the magical power of the spirit bird."
Weapon,100,name,ポスポロス,Posporos
Weapon,100,description,"「光をもたらす者」の名を持つ銃。
闇に堕ちた者にも光をもたらすという","A gun with the name of ""the one who brings light"".
Bringing light to those who have fallen into darkness."
Weapon,101,name,コル・スコルピオ,Cor Scorpio
Weapon,101,description,"「蠍の心臓」の名を持つ銃。
その弾丸は正確に対象の心臓を捉えるという","A gun with the name ""Scorpion Heart"".
The bullet accurately captures the subject's heart."
Weapon,102,name,アルナイル,Arnaill
Weapon,102,description,"「輝く者」の名を持つ銃。
その銃身は光り輝き、持つ者に祝福を授ける","A gun with the name of ""shining person"".
The barrel shines and blesses those who have it."
Weapon,103,name,ストリボーグ,Stribog
Weapon,103,description,"風神の名を冠した銃。
その一撃は荒ぶる風となり敵を撃つ","A gun bearing the name of the wind god.
The blow becomes a rough wind and shoots the enemy."
Weapon,104,name,ミスリルバレル,Mythril Barrel
Weapon,104,description,"「失われた金属」で作られた銃。
弾丸は空を裂き、銃剣は岩をも砕くという","A gun made of ""lost metal"".
Bullets tear the sky and bayonets break rocks."
Weapon,105,name,シリウス,Sirius
Weapon,105,description,"「焼き焦がす者」の名を持つ銃。
放たれた弾丸は全てを焼き尽くす","A gun with the name of ""burner"".
The bullets fired burn everything."
Weapon,106,name,アインアルハイ,Ein Alhai
Weapon,106,description,"「蛇の目」の名を持つ銃。
その前に立つ者は蛇に睨まれた蛙となる","A gun with the name ""Bull's eye"".
Those who stand in front of it become frogs glared at by snakes."
Weapon,107,name,ミルザム,Mirzam
