1,7,ずっと一緒に居たいなぁ…
1,8,本当に出会えてよかった
1,9,僕が守りたいのはイリアだ
1,10,なし
1,11,なし
1,12,なし
1,13,なし
1,14,なし
1,15,なし
1,16,なし
1,17,なし
1,18,なし
1,19,なし
1,20,感じのいいヤツじゃん
1,21,ルカいじりじゃ負けねぇ！
1,22,変な笑い方するよな
1,23,あの性格じゃなきゃあな…
1,24,悪友。この一言に尽きるぜ
1,25,意外とやるよな
1,26,結構いいヤツだよな
1,27,なんでも言い合えるぜ
1,28,オレの後ろは任せたぜ！
1,29,大切なダチだぜ
1,30,前世の縁って、不思議ね
1,31,一緒にがんばりましょう
1,32,細くてうらやましいなぁ
1,33,いい子なんだけど…ねぇ？
1,34,なんかほっとけないなぁ
1,35,あんまり無茶しちゃダメよ
1,36,可愛いところあるわよね
1,37,前世の縁に感謝しないとね
1,38,なんでも相談してね
1,39,こういう関係もいいわね
1,40,子守は契約外だ
1,41,うるさいガキだ
1,42,ガサツすぎではないか？
1,43,ガキだと思っていたが……
1,44,羽目外しすぎではないか？
1,45,まだまだ甘いな
1,46,意外とやるものだな
1,47,仲間か…悪くない
1,48,フォローは任せておけ
1,49,俺の背中…任せたぞ
1,50,楽しい旅になりそうやな
1,51,もっともっと仲良うしよな
1,52,いろんなこと話したいわ
1,53,女同士の友情ってエエなぁ
1,54,姉ちゃんみたい思てるんや
1,55,たまに甘えてエエやろか？
1,56,頼りにしとるで！
1,57,ホンマ出会えてよかったわ
1,58,仲間ってエエなぁ
1,59,ウチ、大好きやで！
1,60,疑いの目で見られているね
1,61,受け入れてもらえたかな？
1,62,見たまんまの人だね
1,63,上品さが足りないかな
1,64,大雑把だけど良い子だね
1,65,頼ってくれて構わないよ
1,66,期待には応えるさ
1,67,期待させてもらうよ
1,68,大事な仲間さ
1,69,こういう関係も悪くないね
1,70,ホントのボス？
1,71,銃使うのうまい
1,72,いつも怒る。ちょと怖い…
1,73,素直と違う
1,74,イリア…残念……
1,75,いつか大きくなる…きっと
1,76,イリア、背中任せる！
1,77,会えてよかた
1,78,キュキュの大事な仲間
1,79,大切な仲間、守る！
2,0,こ、怖いなぁ…
2,1,もしかして、いい人…？
2,2,意思が強くて格好良いなぁ
2,3,彼みたいになりたいなぁ
2,4,僕も頑張らないと
2,5,一緒にいるとすごく楽しい
2,6,親友だと思っているよ
2,7,出会えてよかったなぁ
2,8,彼が一緒なら戦える
2,9,僕も彼を守りたい
2,10,気の合うイイヤツ
2,11,ルカいじり仲間ね♪
2,12,笑い方、変じゃない？
2,13,たまに調子に乗るのが傷
2,14,悪友！　これ以外ないわ！
2,15,意外と頼りになるのよね
2,16,ホント、いいヤツよね～
2,17,言い合えるって最高よね
2,18,フォローよろしく！
2,19,最高の仲間よ！
2,20,なし
2,21,なし
2,22,なし
2,23,なし
2,24,なし
2,25,なし
2,26,なし
2,27,なし
2,28,なし
2,29,なし
2,30,前世の縁って、不思議ね
2,31,少し素行が宜しくないかな
2,32,もう少し気が回ればなぁ
2,33,いつもどこ見てるのかな？
2,34,もう…悪い男の子ね
2,35,結構しっかりしてるかな
2,36,気さくな仲間よね
2,37,いい仲間に巡り合えたわ
2,38,情に厚くて優しいわ
2,39,わたしの背後をお願いね
2,40,まだまだガキだな
2,41,邪魔をするな
2,42,生意気なガキだ
2,43,口だけは一人前だな
2,44,少しは形になってきたな
2,45,こういう仲間も悪くない
2,46,実力がついてきたな
2,47,もう十分に一人前だ
2,48,背中は任せても良いだろう
2,49,もはや語るまでもない
2,50,面白い兄ちゃんやなぁ
2,51,ボンボンなんとちゃう？
2,52,ムッツリやなぁ
2,53,最近エエ感じやで
2,54,仲間ってエエやんな
2,55,黙ってれば格好エエのにな
2,56,意外と優しいねん
2,57,頼りになる兄ちゃんやで！
2,58,ホンマの兄ちゃんみたいや
2,59,出会えてよかったわぁ
2,60,疑われているみたいだね
2,61,仲良くやっていこうよ
2,62,…ボクを見る目が怪しいね
2,63,改めてよろしく
2,64,いい腕をしているね
2,65,少し頼らせてもらおうかな
2,66,仲間とは…良いものだね
2,67,会えてよかったと思うよ
2,68,彼との相性は抜群だね
2,69,先陣は任せたよ
2,70,ヘンな帽子
2,71,キュキュ、嫌われてるか？
2,72,嫌われてないのか？
2,73,ヘンな帽子いいヤツ
2,74,やっぱヘンな帽子
2,75,一応、キュキュの仲間
2,76,仲間は助ける！
2,77,キュキュが守ってやる
2,78,キュキュたち最強コンビ！
2,79,でもヘンな帽子…
3,0,聖女…。緊張しちゃうなぁ
3,1,目を見て話すのは苦手だよ
3,2,知識が豊富ですごいなぁ
3,3,いつも感謝しているよ
3,4,優しいお姉さんみたいだ
3,5,僕もしっかりしなきゃ…
3,6,頼られる男になりたい
3,7,一緒に居ると安らげる
3,8,出会えて良かった
3,9,僕の背中、任せたよ
3,10,へぇ～、聖女ね～
3,11,意外と口うるさいのね…
3,12,アンジュって、結構……
3,13,もう少し運動しないと…
3,14,よくあんなに食べられるわ
3,15,世渡り上手よね
3,16,優しいお姉さんって感じ
3,17,出会いに感謝しないとね
3,18,私のよき理解者よ
3,19,最高の親友ね！
3,20,こいつが聖女か…
3,21,綺麗だな
3,22,…………でっけぇな
3,23,目の向けどころに困るぜ…
3,24,気にするほどの体型か？
3,25,しっかりしたもんだ
3,26,姉ってこんな感じかもな
3,27,出会えたことに感謝だぜ
3,28,まとめて守ってみせる
3,29,最高の仲間だぜ！
3,30,なし
3,31,なし
3,32,なし
3,33,なし
3,34,なし
3,35,なし
3,36,なし
3,37,なし
3,38,なし
3,39,なし
3,40,契約は遵守する
3,41,これも契約だからな
3,42,手の掛かる依頼主だ
3,43,目が離せないな…
3,44,危険な行動は避けてくれ
3,45,仲間というのも悪くないな
3,46,たくましいものだ
3,47,聖女と言われるだけはある
3,48,契約なんて関係ない
3,49,最後まで守り抜く
3,50,綺麗な姉ちゃんやね
3,51,おかんみたいやわぁ
3,52,気にせんでもエエのになぁ
3,53,一緒に旅するの、楽しいな
3,54,意外とたくましいやんな
3,55,優しくてエエ姉ちゃんや
3,56,ずっと一緒に居たいわ
3,57,柔らかくてあったかいなぁ
3,58,出会えて良かったわ
3,59,ホンマ、大好きや
3,60,こちらこそよろしく
3,61,彼女が聖女…ね
3,62,黒い…いや、何でもないよ
3,63,腹の底が読みにくいなぁ
3,64,面倒見のいい人だね
3,65,親しくなれて嬉しいよ
3,66,少し頼らせてもらおうかな
3,67,信頼に応えてみせるよ
3,68,大事な仲間さ
3,69,出来る限りフォローするよ
3,70,アンジュ…でっかい
3,71,おおきい…
3,72,プルプル。あったかい！
3,73,プニプニ、きもちいい
3,74,ぽっちゃり。幸せの体
3,75,よく食べる。大丈夫か？
3,76,食べてるとこ、おもしろい
3,77,見てて面白いな
3,78,一緒にいるの、楽しい！
3,79,キュキュの大切な友達！
4,0,いい人…だよね？
4,1,にらまないでほしいな…
4,2,仲良くなれるかなぁ？
4,3,クールでカッコイイなぁ
4,4,頼りになる人だよ
4,5,大切な仲間だね
4,6,いつもフォローありがとう
4,7,恥ずかしがり屋なんだよね
4,8,後ろにいると安心できるよ
4,9,頼られるようになりたいな
4,10,コイツ…大丈夫なの？
4,11,子ども扱いしないでよね！
4,12,カッコつけすぎ！
4,13,もっと空気読みなさいよ
4,14,たまには羽目外しなさいよ
4,15,腕はあるけど愛想がないわ
4,16,結構やるじゃない
4,17,大事な仲間よ
4,18,フォローよろしく！
4,19,あたしの背中、任せたわ！
4,20,いつ裏切るかわかんねぇな
4,21,カッコつけすぎだぜ
4,22,ガキ扱いすんじゃねぇ！
4,23,ちょっとはやるじゃねぇか
4,24,オレも負けらんねぇな
4,25,おっさんもワルだよなぁ
4,26,癪だけどカッコイイぜ
4,27,兄貴！　なんつってな
4,28,頼りにしてるぜ
4,29,オレの背中は預けたぜ！
4,30,しっかりお願いします
4,31,距離を感じるなぁ
4,32,愛想良くできないのかしら
4,33,悪い人じゃないのになぁ
4,34,雰囲気柔らかくなったわね
4,35,子守もたいへんね
4,36,とても優秀な護衛ね
4,37,頼りにしています
4,38,いつもご苦労さまです
4,39,これからもお願いしますね
4,40,なし
4,41,なし
4,42,なし
4,43,なし
4,44,なし
4,45,なし
4,46,なし
4,47,なし
4,48,なし
4,49,なし
4,50,怖い顔しすぎやで
4,51,でっかいなぁ
4,52,話合わなそうやわぁ
4,53,大人って感じやなぁ
4,54,わりとエエ人やん
4,55,負けてられへんで！
4,56,ほんま頼りになるなぁ
4,57,もっと甘やかしてぇな
4,58,結構イイ男やん
4,59,旦那にしてもエエなぁ
4,60,怪しまれているみたいだね
4,61,参考になる戦い方をするね
4,62,信用してもらえたかな？
4,63,根が真面目すぎるかな
4,64,つい、いじりたくなるなぁ
4,65,困ってる顔良いなぁ、ふふ
4,66,少しいじりすぎたかな…
4,67,急に優しくなったような…
4,68,仲間…悪くないね
4,69,これからもよろしく
4,70,ボスじゃなかたか…
4,71,女の人は苦手か…
4,72,そっちの人だたか…
4,73,コンウェイと密会してた…
4,74,両方いけたか…
4,75,どすればいい…？
4,76,理解してあげる、大事…
4,77,キュキュ応援してる
4,78,キュキュはずっと味方
4,79,リカルド、がんばる！
5,0,元気な女の子だなぁ
5,1,ちょっと世話焼きかな？
5,2,何だか懐かしいな
5,3,僕もしっかりしなきゃ…！
5,4,守ってくれてありがとう
5,5,最近がんばってるよね
5,6,背後は任せて
5,7,家族みたいな感じだよね
5,8,かけがえのない存在だよ
5,9,今度は僕が守るんだ！
5,10,まだまだ子どもね
5,11,よく喋る子ねぇ
5,12,結構世話好きよね
5,13,気が合うっていいわね
5,14,なんだか妹みたいね
5,15,親友みたいなものよ
5,16,これからも仲良くしたいわ
5,17,出会えてよかったわ
5,18,仲間であり親友でもあるわ
5,19,ずっと親友でいたいわ
5,20,ノリの良いヤツだぜ
5,21,ホントよく喋るよな…
5,22,少しは落ち着けよな…
5,23,意外と頼りになるよな
5,24,スゲェ面白いヤツだぜ
5,25,話してて飽きねぇな
5,26,見てると危なっかしいな
5,27,放っておけねぇ
5,28,世話の掛かる妹みたいだぜ
5,29,ついでに守ってやるさ
5,30,たくましくて元気な子
5,31,もう少し勉強しないとね
5,32,放っておけないわね
5,33,一緒に居ると毎日楽しいわ
5,34,無理してないか心配ね
5,35,かわいい妹かな？
5,36,癒してあげたいな
5,37,抱きしめてあげたい
5,38,出会えて良かったな
5,39,この上なく大切な存在ね
5,40,ガキのお守りは勘弁だ
5,41,馴れ馴れしいな…
5,42,落ち着きのないガキだ
5,43,少しは面白いガキみたいだ
5,44,意外とやるものだな
5,45,見違えたものだ
5,46,仲間というのも悪くないな
5,47,安心して見ていられるな
5,48,娘とはこういうものか？
5,49,言葉にする必要はない
5,50,なし
5,51,なし
5,52,なし
5,53,なし
5,54,なし
5,55,なし
5,56,なし
5,57,なし
5,58,なし
5,59,なし
5,60,子どもだけに元気だね
5,61,大人っぽい面もあるんだね
5,62,本能に忠実すぎるかな…
5,63,ボクはそんな年齢じゃ…
5,64,意外としっかりしてるね
5,65,よい性格をしてるね
5,66,一緒の旅も悪くないね
5,67,仲間か、ふふっ悪くないね
5,68,小さいけど頼りになるよ
5,69,少しくらいはがんばるよ
5,70,エル…エル…。ウン覚えた
5,71,変わた子、おもろい！
5,72,エルとは仲良くなれそう
5,73,よくキュキュと意見合う
5,74,いろんなこと教えてくれる
5,75,エル、キュキュ、友達！
5,76,キュキュ、エル大好き！
5,77,キュキュ親友！
5,78,エル、親友。キュキュ守る
5,79,持て帰りたいくらい好き！
6,0,不思議な人だなぁ
6,1,最近、視線を感じるなぁ…
6,2,普段は何をしてるのかな？
6,3,クールな感じだよね
6,4,もっと話してみたいなぁ…
6,5,すごく親切な人だと思うよ
6,6,一緒にいると楽しいんだ♪
6,7,彼との絆は確かにある
6,8,信頼できる仲間だよ
6,9,彼と出会えてよかったよ
6,10,謎の人物。この一言よ
6,11,まぁ、害はなさそうね
6,12,自分のこと話さないわね…
6,13,もっと愛想良くしなさいよ
6,14,謎が多いけどいいヤツよ
6,15,意外と頼りになる…かな？
6,16,フォロー頼んだわよ！
6,17,後ろはあたしに任せて！
6,18,大事な仲間の一人よ！
6,19,頼れる兄って感じかな
6,20,怪しいヤツだぜ
6,21,少し様子を見るか
6,22,女みてぇだな…
6,23,悪いヤツじゃなさそうだな
6,24,結構やるよな
6,25,頼りになるヤツだな
6,26,オレたちは仲間だぜ！
6,27,会えてよかったぜ
6,28,オレたちの連携は最高だぜ
6,29,オレの背中、頼むぜ！
6,30,よろしくお願いします
6,31,どういう人なのかな？
6,32,博識そうな人ね
6,33,髪がサラサラ。良いなぁ…
6,34,キレイでうらやましいです
6,35,冷静さを欠かない人ですね
6,36,頼らせていただきますね
6,37,信頼できる方です
6,38,大切な仲間の１人です
6,39,素敵なパートナーです
6,40,目が離せんな
6,41,見ない戦い方だ。何者だ？
6,42,一先ず信用してやるか
6,43,実力は認めてやる
6,44,息が合ってきたな
6,45,俺をあまりからかうな…
6,46,ふん…
6,47,多少は目を瞑ってやるか
6,48,色々あったが大事な仲間だ
6,49,よろしく頼むぞ
6,50,頭良さそうやわ
6,51,美形やなぁ
6,52,いつも冷静やなぁ
6,53,おっちゃんいくつなんやろ
6,54,見習うとこ多そうやなぁ
6,55,おもろい人やなぁ
6,56,一緒に旅できてよかったわ
6,57,ウチらは仲間や！
6,58,頼りになるおっちゃんや！
6,59,おっちゃん、任せたで！
6,60,なし
6,61,なし
6,62,なし
6,63,なし
6,64,なし
6,65,なし
6,66,なし
6,67,なし
6,68,なし
6,69,なし
6,70,コンウェイいて助かた
6,71,本心見えない
6,72,きょーどーせんせん！
6,73,もう少し体張る！
6,74,コンウェイ、元気足りない
6,75,ウソつき！
6,76,別の意味で尊敬……
6,77,今は仲間。仲間は助ける
6,78,……意外とやる
6,79,でも、やっぱりイヤなヤツ
7,0,不思議な人だなぁ
7,1,どういう国の人なのかな？
7,2,すごい人だなぁ
7,3,抱きつくのはちょっと…
7,4,すごく頼りになる人だよ
7,5,かけがえのない仲間だよ
7,6,頼られるようにがんばろう
7,7,後ろにいると安心できるよ
7,8,僕達なら誰にも負けないね
7,9,彼女は僕が守るよ！
7,10,変わった人ね
7,11,なんかキズだらけねぇ
7,12,もしかして怖がられてる？
7,13,なにか言いたげなのよねぇ
7,14,いつもドコ見てんの？
7,15,あの胸はけしからん
7,16,ホント、頼りになるわ
7,17,出会いに感謝ね
7,18,大事な親友よ！
7,19,あたしもキュキュを守るわ
7,20,得体が知れねぇヤツだな
7,21,変わったヤツだぜ
7,22,結構面白いヤツみたいだな
7,23,案外良いヤツじゃん
7,24,帽子をジロジロ見んなよな
7,25,オレの扱い、雑だよな…
7,26,扱いがマシになったな
7,27,オレが守ってやるよ
7,28,お前と組めば無敵だぜ！
7,29,結局帽子かよ！！
7,30,なんだか視線が…
7,31,エルみたいに元気な人ね
7,32,過剰なスキンシップがなぁ
7,33,突然抱きついてくるのよね
7,34,お腹を触られたわ…
7,35,食事中に見られてる気が…
7,36,最近はよく一緒にいるかな
7,37,今ではおやつ仲間ね
7,38,一緒にいると楽しいです
7,39,私の大切な友人です
7,40,俺を見る目が怪しいな
7,41,なにか誤解されてるのか？
7,42,誤解は解けそうにないな…
7,43,諦めるしかないのか？
7,44,俺は普通だ！
7,45,なぜ悲しい目で見てくる？
7,46,最近やけにやさしいな…
7,47,やっと理解したか
7,48,長い戦いだった…
7,49,俺に任せておけ！
7,50,元気な人やなぁ！
7,51,やっぱ変わった人やわ
7,52,もっと仲良うなりたいわ
7,53,通じるもんがあんねん
7,54,しゃべってて楽しい人やわ
7,55,ウチらは友達や！
7,56,一緒にいて心地ええなぁ
7,57,ウチの親友や！
7,58,姉ちゃんはウチが守る！
7,59,ずっと一緒におりたいわ
7,60,同郷の人に会うとはね
7,61,……今は様子見かな
7,62,今は仲間ということに
7,63,無鉄砲すぎだよ
7,64,本当、やかましいね
7,65,すべては話せないんだよ
7,66,処世術を身につけたら？
7,67,フォローどうも
7,68,少しくらいは助けるよ
7,69,すっかり嫌われちゃったな
7,70,なし
7,71,なし
7,72,なし
7,73,なし
7,74,なし
7,75,なし
7,76,なし
7,77,なし
7,78,なし
7,79,なし
