200,"((3035,), 'ヴリトラ転生')"
201,"((3036,), 'ヒンメルって？')"
202,"((3037,), 'ヒンメルは天上の光')"
203,"((3038,), 'ヒンメルの心')"
204,"((3039,), 'ヒンメルの決断')"
205,"((3040,), 'オリフィエルのお仕置き')"
206,"((3041,), 'ケルベロスの孤独')"
207,"((3042,), 'ケルベロスの記憶')"
208,"((3043,), 'ケルベロスとヴリトラ')"
209,"((3044,), 'コーダの前世？')"
210,"((3045,), 'シアンとマティウス')"
211,"((3046,), '神待ちの園について')"
212,"((3100,), 'アスラへの敬愛')"
213,"((3101,), 'サクヤとイナンナ')"
214,"((1250,), 'ハァ…')"
215,"((1001,), 'さっきの人')"
216,"((1002,), 'いざとなったら')"
217,"((1003,), '足りるかな？')"
218,"((1251,), 'ニミっち')"
219,"((1252,), 'これ、何？')"
220,"((1004,), 'マスタードサービス１')"
221,"((1005,), 'マスタードサービス２')"
222,"((1253,), '異能者の噂')"
223,"((1254,), 'お互いの呼び方')"
224,"((1255,), 'グリゴリって変だよね？')"
225,"((1006,), 'コーダの心配事')"
226,"((1256,), '同士！')"
227,"((1257,), '不穏な空気')"
228,"((1258,), 'いい雰囲気じゃん？')"
229,"((1259,), '戦争怖い…')"
230,"((1260,), '指揮官、怖い…')"
231,"((1261,), '戦場の恐怖')"
232,"((1262,), 'マッタリと見物')"
233,"((1263,), 'チトセって')"
234,"((1264,), '説得上手')"
235,"((1265,), 'スパーダの笑い方')"
236,"((1266,), '火事？')"
237,"((1268,), '前世で敵だったのに…')"
238,"((1269,), 'ずいぶん嬉しそうだな')"
239,"((1270,), 'チトセもくればよかったのに')"
240,"((1271,), '帰りたい')"
241,"((1272,), '元気ないルカ')"
242,"((1273,), 'ナーオスに来て')"
243,"((1274,), 'こう見えて村長の娘')"
244,"((1275,), '五箇条の解説')"
245,"((1276,), 'ルカ、根性見せる')"
246,"((1277,), 'やっぱスパーダって…')"
247,"((1278,), '聖女ってどんな人？')"
248,"((1279,), '許せない')"
249,"((1007,), 'シリンダーの中の転生者')"
250,"((1008,), 'スパーダＶＳロボット')"
251,"((1280,), '逃走中だってば！')"
252,"((1281,), 'アレってなんだったの？')"
253,"((1282,), 'ガラム兵のおかげ')"
254,"((1283,), '高価なアクセサリー')"
255,"((1284,), '心の準備')"
256,"((1285,), 'リカルド自己紹介')"
257,"((1286,), '契約違反じゃないの？')"
258,"((1287,), 'リカルドについて')"
259,"((1267,), '役目は果たせたのか？')"
260,"((1288,), '顔色悪ッ！')"
261,"((1289,), '頭痛イリア')"
262,"((1290,), '見直したぜ、ルカ')"
263,"((1291,), 'イリアって')"
264,"((1292,), 'レグヌム美食巡り')"
265,"((1009,), '工業区とルカ')"
266,"((1293,), 'コンウェイの望み')"
267,"((1294,), 'あのコ、一体誰？')"
268,"((1295,), 'ちゃんと自己紹介')"
269,"((1296,), 'ほんでこのネズミ、何なん？')"
270,"((1010,), '水滴')"
271,"((1297,), 'どんな味？')"
272,"((1298,), 'キノコっていくら？')"
273,"((1299,), 'エルマーナのパワー')"
274,"((1300,), '抱っこの感触')"
275,"((1011,), 'この先大丈夫？')"
276,"((1301,), '秘密の地下室')"
277,"((1303,), '技術への関心')"
278,"((1304,), '爆睡の理由')"
279,"((1305,), '何食えたんやろ…')"
280,"((1306,), 'オズバルドって？１')"
281,"((1307,), '船旅')"
282,"((1308,), 'アシハラ名物とは？')"
283,"((1309,), 'イリアと二人っきり…')"
284,"((1310,), 'どうしよう…')"
285,"((1311,), '気まずい…')"
286,"((1312,), 'あのルカに限って！')"
287,"((1313,), 'ホントのところは？')"
288,"((1314,), 'ヘンな口調だったけど…？')"
289,"((1315,), '契約内とはいえ')"
290,"((1316,), 'チトセ過敏')"
291,"((1317,), '庶民派国王')"
292,"((1318,), '泳ぐの苦手？')"
293,"((1319,), '頭痛イリア、再び')"
294,"((1320,), 'イリアが裏切る？')"
295,"((1321,), '男発言ッ')"
296,"((1377,), 'チトセについて')"
297,"((1322,), '旅の喜びとは')"
298,"((1013,), '掃除中')"
299,"((1323,), 'ハスタってどんなヤツ？')"
300,"((1324,), 'リカルドＶＳハスタ')"
301,"((1325,), '強いように見えない')"
302,"((1014,), '天然窯')"
303,"((1326,), 'なんだかスパーダが変？')"
304,"((1327,), 'ダイエットを決意する')"
305,"((1328,), '思ったんだけど…')"
306,"((1329,), 'やっぱりスパーダが変')"
307,"((1330,), '冷淡リカルド')"
308,"((1331,), 'おこりんぼイリア')"
309,"((1332,), 'ゆっくり旅情')"
310,"((1017,), 'パスタなヤツ')"
311,"((1015,), '食えないヤツ')"
312,"((1016,), 'キュキュの技')"
313,"((1379,), '秘密のお楽しみ')"
314,"((1334,), '暑い…')"
315,"((1375,), '着替えたい')"
316,"((1333,), 'アンジュの悩み')"
317,"((1018,), '犬男のしわざ')"
318,"((1019,), 'まだら模様のキノコ')"
319,"((1335,), 'ヘンなじいさんだったな')"
320,"((1336,), '犬男→シアン')"
321,"((1020,), '理想の自分')"
322,"((1337,), 'ウチ、エラいん？')"
323,"((1338,), '悲しき転生者')"
324,"((1339,), 'アレがマティウスか…')"
325,"((1340,), 'リカルド…あの野郎！')"
326,"((1341,), 'リカルド…どうしたんだろう…')"
327,"((1342,), '幽閉なんて勘弁！')"
328,"((1343,), 'リカルドを慰めてみる')"
329,"((1378,), 'オズバルドって？２')"
330,"((1344,), 'マムート訛り')"
331,"((1346,), '動く死体')"
332,"((1022,), '死体に噛まれると…')"
333,"((1347,), 'ぶつぶつぶつ')"
334,"((1348,), 'アンジュ、考えごと')"
335,"((1349,), 'たまに死神っぽい')"
336,"((1023,), 'キュキュと戦争１')"
337,"((1024,), 'キュキュと戦争２')"
338,"((1345,), 'エル、疲れてるの？')"
339,"((1350,), '戦場の危険について')"
340,"((1351,), 'またまたイリアが変…')"
341,"((1352,), '戦場のリカルド')"
342,"((1353,), 'またアイツか…')"
343,"((1354,), '寒っ！')"
344,"((1355,), 'アルベールって？')"
345,"((1356,), '食べすぎ…かな？')"
346,"((1357,), 'ほかの格言は？')"
347,"((1030,), 'きな臭い')"
348,"((1358,), '遺跡探検')"
349,"((1376,), '寒すぎッ')"
350,"((1025,), 'あたためて')"
351,"((1026,), '滑って転んで１')"
352,"((1027,), '滑って転んで２')"
353,"((1028,), '滑って転んで３')"
354,"((1359,), 'アンジュの様子が変？')"
355,"((1360,), 'アンジュったら！')"
356,"((1361,), 'アルベールのヤツ…')"
357,"((1362,), '真意を確かめよう')"
358,"((1363,), 'アルベールってどう？')"
359,"((1364,), '緊張した…')"
360,"((1029,), '突風注意')"
361,"((1365,), 'ボクを無視するな！')"
362,"((1384,), '戻って来てくれてよかった(訳)')"
363,"((1366,), '戻って来てくれてよかった')"
364,"((1367,), '抱っこしてみる？')"
365,"((1368,), '王都軍の動向')"
366,"((1369,), 'ウンザリ…')"
367,"((1370,), '鼻息荒いイリア')"
368,"((1382,), 'シアンの様子')"
369,"((1383,), 'ケルとベロ危機一髪')"
370,"((1371,), '気が引けるなぁ…')"
371,"((1372,), 'ハスタについて')"
372,"((1373,), 'またリカルドを慰めてみる')"
373,"((1031,), 'リカルドの決意')"
374,"((1374,), '残るはマティウス！')"
375,"((4000,), '僕とイリア１')"
376,"((4001,), '僕とイリア２')"
377,"((4002,), '僕とイリア３')"
378,"((4003,), '僕とイリア４')"
379,"((4004,), '僕とイリア５')"
380,"((4005,), '僕とイリア６')"
381,"((4006,), '僕とイリア７')"
382,"((4007,), '僕とイリア８')"
383,"((4008,), '僕とイリア９')"
384,"((4009,), '僕とイリア１０')"
385,"((4010,), '僕とスパーダ１')"
386,"((4011,), '僕とスパーダ２')"
387,"((4012,), '僕とスパーダ３')"
388,"((4013,), '僕とスパーダ４')"
389,"((4014,), '僕とスパーダ５')"
390,"((4015,), '僕とスパーダ６')"
391,"((4016,), '僕とスパーダ７')"
392,"((4017,), '僕とスパーダ８')"
393,"((4018,), '僕とスパーダ９')"
394,"((4019,), '僕とスパーダ１０')"
395,"((4020,), '僕とアンジュ１')"
396,"((4021,), '僕とアンジュ２')"
397,"((4022,), '僕とアンジュ３')"
398,"((4023,), '僕とアンジュ４')"
399,"((4024,), '僕とアンジュ５')"
400,"((4025,), '僕とアンジュ６')"
401,"((4026,), '僕とアンジュ７')"
402,"((4027,), '僕とアンジュ８')"
403,"((4028,), '僕とアンジュ９')"
404,"((4029,), '僕とアンジュ１０')"
405,"((4030,), '僕とリカルド１')"
406,"((4031,), '僕とリカルド２')"
407,"((4032,), '僕とリカルド３')"
408,"((4033,), '僕とリカルド４')"
409,"((4034,), '僕とリカルド５')"
410,"((4035,), '僕とリカルド６')"
411,"((4036,), '僕とリカルド７')"
412,"((4037,), '僕とリカルド８')"
413,"((4038,), '僕とリカルド９')"
414,"((4039,), '僕とリカルド１０')"
415,"((4040,), '僕とエルマーナ１')"
416,"((4041,), '僕とエルマーナ２')"
417,"((4042,), '僕とエルマーナ３')"
418,"((4043,), '僕とエルマーナ４')"
419,"((4044,), '僕とエルマーナ５')"
420,"((4045,), '僕とエルマーナ６')"
421,"((4046,), '僕とエルマーナ７')"
422,"((4047,), '僕とエルマーナ８')"
423,"((4048,), '僕とエルマーナ９')"
424,"((4049,), '僕とエルマーナ１０')"
425,"((4200,), '僕とコンウェイ１')"
426,"((4201,), '僕とコンウェイ２')"
427,"((4202,), '僕とコンウェイ３')"
428,"((4203,), '僕とコンウェイ４')"
429,"((4204,), '僕とコンウェイ５')"
430,"((4205,), '僕とコンウェイ６')"
431,"((4206,), '僕とコンウェイ７')"
432,"((4207,), '僕とコンウェイ８')"
433,"((4208,), '僕とコンウェイ９')"
434,"((4209,), '僕とコンウェイ１０')"
435,"((4210,), '僕とキュキュ１')"
436,"((4211,), '僕とキュキュ２')"
437,"((4212,), '僕とキュキュ３')"
438,"((4213,), '僕とキュキュ４')"
439,"((4214,), '僕とキュキュ５')"
440,"((4215,), '僕とキュキュ６')"
441,"((4216,), '僕とキュキュ７')"
442,"((4217,), '僕とキュキュ８')"
443,"((4218,), '僕とキュキュ９')"
444,"((4219,), '僕とキュキュ１０')"
445,"((4050,), 'イリアとスパーダ１')"
446,"((4051,), 'イリアとスパーダ２')"
447,"((4052,), 'イリアとスパーダ３')"
448,"((4053,), 'イリアとアンジュ１')"
449,"((4054,), 'イリアとアンジュ２')"
450,"((4055,), 'イリアとアンジュ３')"
451,"((4056,), 'イリアとリカルド１')"
452,"((4057,), 'イリアとリカルド２')"
453,"((4058,), 'イリアとリカルド３')"
454,"((4059,), 'イリアとエルマーナ１')"
455,"((4060,), 'イリアとエルマーナ２')"
456,"((4061,), 'イリアとエルマーナ３')"
457,"((4062,), 'スパーダとアンジュ１')"
458,"((4063,), 'スパーダとアンジュ２')"
459,"((4064,), 'スパーダとアンジュ３')"
460,"((4065,), 'スパーダとリカルド１')"
461,"((4066,), 'スパーダとリカルド２')"
462,"((4067,), 'スパーダとリカルド３')"
463,"((4068,), 'スパーダとエルマーナ１')"
464,"((4069,), 'スパーダとエルマーナ２')"
465,"((4070,), 'スパーダとエルマーナ３')"
466,"((4071,), 'アンジュとリカルド１')"
467,"((4072,), 'アンジュとリカルド２')"
468,"((4073,), 'アンジュとリカルド３')"
469,"((4074,), 'アンジュとエルマーナ１')"
470,"((4075,), 'アンジュとエルマーナ２')"
471,"((4076,), 'アンジュとエルマーナ３')"
472,"((4077,), 'リカルドとエルマーナ１')"
473,"((4078,), 'リカルドとエルマーナ２')"
474,"((4079,), 'リカルドとエルマーナ３')"
475,"((4220,), 'コンウェイとイリア１')"
476,"((4221,), 'コンウェイとイリア２')"
477,"((4222,), 'コンウェイとイリア３')"
478,"((4223,), 'コンウェイとスパーダ１')"
479,"((4224,), 'コンウェイとスパーダ２')"
480,"((4225,), 'コンウェイとスパーダ３')"
481,"((4226,), 'コンウェイとアンジュ１')"
482,"((4227,), 'コンウェイとアンジュ２')"
483,"((4228,), 'コンウェイとアンジュ３')"
484,"((4229,), 'コンウェイとリカルド１')"
485,"((4230,), 'コンウェイとリカルド２')"
486,"((4231,), 'コンウェイとリカルド３')"
487,"((4232,), 'コンウェイとエルマーナ１')"
488,"((4233,), 'コンウェイとエルマーナ２')"
489,"((4234,), 'コンウェイとエルマーナ３')"
490,"((4235,), 'コンウェイとキュキュ１')"
491,"((4236,), 'コンウェイとキュキュ２')"
492,"((4237,), 'コンウェイとキュキュ３')"
493,"((4238,), 'キュキュとイリア１')"
494,"((4239,), 'キュキュとイリア２')"
495,"((4240,), 'キュキュとイリア３')"
496,"((4241,), 'キュキュとスパーダ１')"
497,"((4242,), 'キュキュとスパーダ２')"
498,"((4243,), 'キュキュとスパーダ３')"
499,"((4244,), 'キュキュとアンジュ１')"
500,"((4245,), 'キュキュとアンジュ２')"
501,"((4246,), 'キュキュとアンジュ３')"
502,"((4247,), 'キュキュとリカルド１')"
503,"((4248,), 'キュキュとリカルド２')"
504,"((4249,), 'キュキュとリカルド３')"
505,"((4250,), 'キュキュとエルマーナ１')"
506,"((4251,), 'キュキュとエルマーナ２')"
507,"((4252,), 'キュキュとエルマーナ３')"
508,"((4080,), '僕とイリアとスパーダ')"
509,"((4081,), '僕とイリアとアンジュ')"
510,"((4082,), '僕とスパーダとアンジュ')"
511,"((4083,), '僕とスパーダとリカルド１')"
512,"((4096,), '僕とスパーダとリカルド２')"
513,"((4084,), '僕とアンジュとリカルド')"
514,"((4085,), '僕とアンジュとエルマーナ１')"
515,"((4091,), '僕とアンジュとエルマーナ２')"
516,"((4086,), '僕とリカルドとエルマーナ')"
517,"((4253,), '僕とコンウェイとキュキュ')"
518,"((4090,), '僕とイリアとエルマーナ')"
519,"((4087,), 'イリアとアンジュとエルマーナ１')"
520,"((4097,), 'イリアとアンジュとエルマーナ２')"
521,"((4092,), 'イリアとアンジュとリカルド')"
522,"((4254,), 'イリアとコンウェイとキュキュ')"
523,"((4088,), 'スパーダとリカルドとエルマーナ')"
524,"((4255,), 'スパーダとコンウェイとキュキュ')"
525,"((4093,), 'スパーダとアンジュとエルマーナ')"
526,"((4089,), 'アンジュとリカルドとエルマーナ')"
527,"((4256,), 'アンジュとコンウェイとキュキュ')"
528,"((4257,), 'リカルドとコンウェイとキュキュ')"
529,"((4258,), 'エルとコンウェイとキュキュ')"
530,"((4094,), 'みんな仲良し？')"
531,"((4095,), '閑話休題')"
532,"((4098,), 'みんな仲良し？？')"
533,"((4099,), 'みんな仲良し…か？\u3000１')"
534,"((4100,), 'みんな仲良し…か？\u3000２')"
535,"((4101,), 'みんな多分仲良し１')"
536,"((4102,), 'みんな多分仲良し２')"
537,"((4103,), 'みんな仲良しっぽい１')"
538,"((4104,), 'みんな仲良しっぽい２')"
539,"((4105,), 'みんな結構仲良し１')"
540,"((4106,), 'みんな結構仲良し２')"
541,"((4107,), 'みんな仲良し！')"
542,"((5000,), '初めてのお泊り')"
543,"((5001,), 'ベッドはひとつ')"
544,"((5002,), 'お隣は？')"
545,"((5003,), 'イリアを起こしてみる')"
546,"((5005,), '夜の語らい')"
547,"((5006,), 'レッツ！\u3000枕投げ')"
548,"((5007,), '寝坊')"
549,"((5019,), 'おいしそうな寝言')"
550,"((5008,), 'レッツ！\u3000ラクガキ')"
551,"((5009,), 'もうひと勝負')"
552,"((5010,), 'ロイヤルスイートルーム')"
553,"((5011,), '入り込んだネズミ')"
554,"((5014,), 'ちょっと恥ずかしいけど')"
555,"((5027,), '布団ゆえの悲劇')"
556,"((5028,), '網にかかった魚')"
557,"((5032,), '朝が早い')"
558,"((5035,), '来ちゃった')"
559,"((5075,), 'ハルトマンと温泉')"
560,"((5038,), 'どっきり混浴タイム１')"
561,"((5039,), 'どっきり混浴タイム２')"
562,"((5040,), 'どっきり混浴タイム３')"
563,"((5041,), 'どっきり混浴タイム４')"
564,"((5042,), '傭兵だからな')"
565,"((5077,), 'コンウェイと温泉')"
566,"((5048,), 'ハンモック１')"
567,"((5049,), 'ハンモック２')"
568,"((5056,), '商人の町の朝')"
569,"((5057,), '朝市という名の戦場')"
570,"((5058,), '不安な夜')"
571,"((5063,), '雪合戦')"
572,"((5059,), 'カマクラで１')"
573,"((5060,), 'カマクラで２')"
574,"((5061,), '足跡')"
575,"((5066,), '小さな優しさ')"
576,"((5073,), '扉の向こうにいるのは？')"
577,"((5076,), 'いいところのおぼっちゃん')"
578,"((5015,), 'スパーダはどこ？')"
579,"((5016,), '黙々と銃を磨くリカルド')"
580,"((5012,), '抜き足差し足１')"
581,"((5021,), '抜き足差し足２')"
582,"((5029,), '抜き足差し足３')"
583,"((5031,), '抜き足差し足４')"
584,"((5020,), '悪夢と添い寝')"
585,"((5018,), 'コソコソ')"
586,"((5022,), 'トラップ')"
587,"((5023,), '布団がふっとんだ')"
588,"((5024,), '風邪ひきの特権')"
589,"((5025,), '寝ぼけて')"
590,"((5026,), '誰と話をしているの？')"
591,"((5030,), '新技実験')"
592,"((5033,), '額の傷１')"
593,"((5034,), '額の傷２')"
594,"((5036,), 'ドキ！？\u3000イリアの…')"
595,"((5037,), 'ピンクのヒラヒラ')"
596,"((5043,), '大部屋の不安')"
597,"((5050,), '小さな花の謎')"
598,"((5017,), '秘密の夜遊び')"
599,"((5055,), '今日の晩御飯')"
600,"((239,), 'その白衣は？')"
601,"((5067,), '揺れるアンジュ')"
602,"((5079,), '思い出話')"
603,"((5004,), '意外と力持ち')"
604,"((5093,), 'なんだったんだろう？')"
605,"((5088,), '小金持ち')"
606,"((5089,), '金持ち気分')"
607,"((5090,), '大金持ち')"
608,"((5091,), '大富豪の心境')"
609,"((5080,), 'ルカ先生')"
610,"((5081,), '１たす１は？')"
611,"((5082,), 'イリア・ガメツイ')"
612,"((5083,), 'スパーダの家')"
613,"((5084,), 'ハスタの愛')"
614,"((5085,), 'いい子ね')"
615,"((5086,), 'ごめんなさ～い！')"
616,"((5087,), '落し物はまゆげ')"
617,"((5074,), 'トマト嫌い')"
618,"((5044,), '世界中の食べ物')"
619,"((5045,), 'アンジュのだっこ')"
620,"((5051,), '水着美女はいずこに？')"
621,"((5046,), '勉強するキュキュ')"
622,"((5047,), '欲望の塊')"
623,"((5092,), 'ちょっとした仕返し')"
624,"((5053,), '重くないか？')"
625,"((5054,), 'キュキュの心配事')"
626,"((5052,), 'がめついって？')"
627,"((5094,), 'コーダとデザート')"
628,"((5095,), 'コーダとパン')"
629,"((5096,), 'コーダとライス')"
630,"((5097,), 'コーダと魚')"
631,"((5098,), 'コーダと肉')"
632,"((5099,), 'コーダとスープ')"
633,"((5102,), 'コーダとパスタ(訳)')"
634,"((5100,), 'コーダとパスタ')"
635,"((5101,), 'コーダと野菜')"
636,"((5062,), 'この白いものは？')"
637,"((5064,), '叫ぶの禁止')"
638,"((5065,), '静かなコーダ')"
639,"((5068,), '飛行船の旅')"
640,"((5070,), '侮れない')"
641,"((5072,), 'アルベールとリカルド')"
642,"((5078,), 'アクロバット飛行')"
643,"((8000,), 'フルフィの森に行こう')"
644,"((8001,), 'フルフィの森の場所は')"
645,"((8002,), '街を出る前に')"
646,"((8003,), '聖女のうわさ')"
647,"((8014,), 'あちらって？')"
648,"((8005,), 'ハルトマンの家に行こう')"
649,"((8012,), '身の隠し場所')"
650,"((8013,), '屋敷の場所')"
651,"((8006,), 'ジロチョウさんを探そう')"
652,"((8007,), '報告しに行こう')"
653,"((8008,), '後を追おう')"
654,"((8009,), '兵器工場へ行こう')"
655,"((8010,), '町の入口に戻ろう')"
656,"((8011,), '歩き疲れたし…')"
657,"((132,), 'グリゴリと話そう')"
658,"((0,), 'なし')"
