"0","26","description","二撃目で敵を斬り上げ
続けざまに裂空斬を繰り出す奥義","An arte that combines Shining Eagle
and Tempest Strike."
"0","27","name","烈風月華衝","Tempest Moon"
"0","27","description","裂空斬の直後に弧月閃を繰り出す奥義","An arte that follows up Tempest Strike
with a Crescent Strike."
"0","28","name","鳳凰天翔駆","Razing Phoenix"
"0","28","description","鳳凰のオーラを全身に纏い
上昇する炎で敵を焼き尽くす奥義","Ascend with the aura of a phoenix
to burn enemies with its flames."
"0","29","name","魔王爆炎槍","Infernal Spear"
"0","29","description","炎を纏った武器で、敵を貫き焼き尽くす奥義","Pierces and knocks down foes with
a single, fire-infused thrust."
"0","30","name","緋焔轟覇斬","Scarlet Supremacy"
"0","30","description","渦巻く業火と共に突進斬りで敵を滅する秘奥義","Summons a spiral of flames and rushes
through, destroying foes in an explosion."
"0","31","name","魔王灼滅刃","Demon Kingslayer"
"0","31","description","覇王アスラへと姿を変え
灼熱の大剣で全てを斬り裂く秘奥義","Transforms into Demon King Asura and
slash foes with his scorching greatsword."
"1","0","name","ファーストエイド","First Aid"
"1","0","description","味方単体のHPを30%回復させる初級天術","An entry-level arte that restores 30%
of a single party member’s HP."
"1","1","name","ヒール","Heal"
"1","1","description","味方単体のHPを50%回復させる中級天術","An arte for adepts that restores 50%
of a single party member’s HP."
"1","2","name","キュア","Cure"
"1","2","description","味方単体のHPを70%回復させる上級天術","An advanced arte that restores 70%
of a single party member’s HP."
"1","3","name","リカバー","Recover"
"1","3","description","味方単体の状態異常を回復させる初級天術","An entry-level arte that cures a single
ally of any physical ailments."
"1","4","name","ディスペル","Dispel"
"1","4","description","味方単体の不利な状態変化を回復させる初級天術","An entry-level arte that purges any
negative status effects from an ally."
"1","5","name","レイズデッド","Resurrection"
"1","5","description","味方単体を戦闘不能から復活させる上級天術","An advanced arte that allows the caster
to put a KO’d ally back on their feet."
"1","6","name","アイスニードル","Ice Needles"
"1","6","description","対象の頭上に氷柱を落として攻撃する初級天術","An entry-level arte that hails
icicles down upon your foes."
"1","7","name","スプレッド","Spread"
"1","7","description","対象の足元から
圧縮した水流を上空に向けて打ち出す中級天術","An arte for adepts that causes a geyser
to gush forth from the ground beneath."
"1","8","name","インブレイスエンド","Final Embrace"
"1","8","description","対象の周囲に巨大な氷塊を発生させ
絶対零度の牢獄に閉じ込める上級天術","An advanced arte that plunges the target
into a devastating nightmare of ice."
"1","9","name","ウィンドカッター","Wind Blade"
"1","9","description","対象に風の刃を打ち出す初級天術","An entry-level arte that slices the target
with razor-sharp blades of wind."
"1","10","name","クロスウィンド","Crosswind"
"1","10","description","四方からの風の刃が対象を切り刻み
竜巻を発生させる中級天術","An arte for adepts that assaults the enemy
from all sides with stinging whirlwinds."
"1","11","name","サイクロン","Cyclone"
"1","11","description","巨大な竜巻が対象を切り刻む上級天術","An advanced arte that engulfs the
target in a devastating twister."
"1","12","name","ピコハン","Pow Hammer"
"1","12","description","対象の頭上にハンマーを落として
一定確率で気絶させる初級天術","An entry-level arte that drops a daze-
inducing hammer on the target’s head."
"1","13","name","サーチガルド","Search Gald"
"1","13","description","地面に這いつくばってガルドを探す。
見つかったらラッキー♪な特技","Crawls on the ground and searches for Gald.
You’ll be lucky if you find some!"
"1","14","name","ツインバレット","Twin Bullet"
"1","14","description","バックステップ後に連続射撃で敵を攻撃する特技","Shoot the enemy with a series of
bullets after taking a backstep."
"1","15","name","ストロングバレット","Strong Bullet"
"1","15","description","強力な弾丸を２連続で撃ち出す特技","Fires two powerful bullets in a row."
"1","16","name","アクロバレット","Acro Bullet"
"1","16","description","空中で旋回射撃をして周囲を攻撃する特技","Leap into the air, spin like a top, and
shower your surroundings with lead."
"1","17","name","バブルバレット","Bubble Bullet"
"1","17","description","対象の足元を撃ち抜き
大量の泡を発生させる特技","Takes a shot at your target’s feet and
creates an explosion of bubbles."
"1","18","name","ミスティアーク","Misty Arc"
"1","18","description","前方扇状に弾丸をばら撒く特技","Disperses bullets in a fan shaped
formation in front of you."
"1","19","name","フリップショット","Flip Shot"
"1","19","description","対象の足元を撃ち抜き
吹き上げる旋風で、空中へ打ち上げる秘技","Shoots at the target’s feet and launches
them into the air with a roaring whirlwind."
"1","20","name","スパイラルショット","Spiral Shot"
"1","20","description","螺旋状の風を纏った弾丸を撃ち出す秘技","Fires bullets clad in a spiraling wind."
"1","21","name","アクアバレット","Aqua Bullet"
"1","21","description","対象の足元を撃ち抜き
吹き上げる水柱を発生させる秘技","Shoots at the target’s feet and creates
a geyser that knocks them into the air."
"1","22","name","ブラストバレット","Blast Bullet"
"1","22","description","着弾時に爆発する弾丸を空中で連射する秘技","Fire a series of bullets from midair at a 45 degree angle."
"1","23","name","フリーズバレット","Freeze Shot"
"1","23","description","空中で旋回射撃をして周囲を攻撃する秘技
着弾時に氷柱を発生させる","leap into the air and shower your surroundings with
ice bullets that form spikes of ice on impact."
"1","24","name","リフレクトショット","Reflect Shot"
"1","24","description","撃ち出した弾丸が連続して跳弾し
周囲を攻撃する秘技","Fires a stream of bullets that ricochet
in succession around the target."
"1","25","name","ティルトビート","Aerial Barrage"
"1","25","description","フリップショットで浮かせた敵を
地上から狙い撃つ奥義","Blast the enemy into the air, then barrage
them with a stream of bullets."
"1","26","name","フォールシューター","Falling Shot"
"1","26","description","対象の頭上に闘気の塊を撃ちこみ
爆散した闘気が降り注ぐ奥義","Fires a mass of energy above the target’s head,
which explodes and pours down upon them."
"1","27","name","レイジングショット","Raging Shot"
"1","27","description","風の魔法弾を発射し、着弾時に風を起こす。
弾丸が弧を描きながら前進する奥義","Fires a wind magic bullet that unleashes a storm
upon impact. The bullet travels in an arc."
"1","28","name","フリーズランサー","Freeze Lancer"
"1","28","description","氷の魔法弾を連続で撃ち出す奥義","Fires a delayed barrage of icy spears in front of you."
"1","29","name","バーストショット","Burst Shot"
"1","29","description","着弾時に爆散し、周囲の敵を巻き込む奥義","A shot that explodes upon impact,
engulfing the surrounding enemies."
"1","30","name","アブソリュート・ゼロ","Absolute Zero"
"1","30","description","氷の魔法弾を滅多撃ちし
敵を氷付けにさせ粉砕する秘奥義","Fires a large number of ice magic bullets,
freezing and crushing the enemy."
"1","31","name","ＲＶウィッシュ","Ruined Vain Wish"
"1","31","description","ルインド・ベイン・ウィッシュ
イナンナへと姿を変え全てを破壊し尽くす秘奥義","Transforms into Inanna and summons cyclones
and meteors to destroy everything in your path."
"2","0","name","ライトニング","Lightning"
"2","0","description","対象の上空から小さな落雷を発生させる初級天術","An entry-level arte that summons a
bolt of lightning to strike the target."
"2","1","name","スパークウェブ","Spark Wave"
"2","1","description","対象を中心に球状に拡がり放電する中級天術","An arte for adepts that imprisons the
target in a swirling sphere of lightning."
"2","2","name","サンダーブレード","Thunder Blade"
"2","2","description","電撃の剣を地面に突き刺し
魔法陣内の敵に電撃を浴びせる上級天術","An advanced arte that calls down a sword
of pure electricity from on high."
"2","3","name","瞬迅剣","Sonic Thrust"
"2","3","description","相手の懐に素早く潜り込み
両手の武器で同時に斬り払う特技","Gets up close and personal to slash the
enemy with both swords simultaneously."
"2","4","name","虎牙破斬","Tiger Blade"
"2","4","description","斬り上げと斬り下ろしを続けて放つ特技","A two-part combo consisting of an upward
swing followed by a downward one."
"2","5","name","視滅衝","Dust Bath"
"2","5","description","地面を蹴り上げた砂で敵の視界を潰す特技
物理防御を下げる効果がある","An upward kick that sends dust flying into the
enemy’s eyes, lowering their physical defense."
"2","6","name","散沙雨","Sword Rain"
"2","6","description","高速で連続突きを繰り出す特技","Unleashes a series of high speed
thrusts to perforate the enemy."
"2","7","name","轟雷刃","Chain Lightning"
"2","7","description","帯電させた武器で敵に二段斬りをオミマイする特技","Perform a two-stage slash on an
enemy with electric-infused swords."
"2","8","name","旋襲斬","Revolution Slash"
"2","8","description","一回転しながら武器を振り回して攻撃する特技","Rotates your body to bring down
the full force of both your swords."
"2","9","name","空破追刃","Falling Hunter"
"2","9","description","飛び込み斬りの後、体を捻り斬り払う特技","Performs a jumping slash followed by a thrust."
"2","10","name","流刃旋","Flowing Spiral"
"2","10","description","錐揉み状に回転しながら敵に突進する特技","Rushes at the enemy while spinning
in a cone-shaped motion."
"2","11","name","裂空刃","Void Sword"
"2","11","description","武器を振りぬくと同時に
周囲の敵を切り刻む竜巻を発生させる特技","Creates a tornado that slices the surrounding
area as you swing your swords."
"2","12","name","刹牙衝","Pillar Fang Strike"
"2","12","description","三度斬りつけた後
両手の武器で同時に斬り払う特技","Slashes three times before crossing
your blades to strike the enemy."
"2","13","name","獣爪斬","Talon Swarm"
"2","13","description","三段斬りで敵を攻撃する。
斬撃が獣の爪を思わせる秘技","Attacks the enemy with a three-step slash.
The slashes resemble the claws of a beast."
"2","14","name","迅雷閃","Lightning Flash"
"2","14","description","帯電させた武器を振り下ろし、電撃を放つ秘技","Swings your electrified swords
to shoot out electric shocks."
"2","15","name","閃空裂破","Light Spear"
"2","15","description","敵を巻き込みながら、上昇して攻撃する秘技","A spinning slash that carries
enemies with you into the air."
"2","16","name","虎牙連斬","Tiger Rage"
"2","16","description","虎牙破斬を連続して繰り出す秘技","Unleashes a flurry of slashes that knocks
down foes with its final slash."
"2","17","name","風斬衝","Hurricane Rush"
"2","17","description","風を纏わせた武器を力任せに振り下ろし
上昇する衝撃波を発生させる秘技","Swings your wind-infused swords down
with force, creating a rising shockwave."
"2","18","name","廻旋刃","Top Blade"
"2","18","description","その場で高速回転斬りを行う。
ダメージを与えた敵を引き寄せる効果がある秘技","Peforms a high-speed spinning slash on the spot.
Foes hit by this arte will be pulled in, so follow it up."
"2","19","name","双斬翔","Soaring Slash"
"2","19","description","敵を二度斬り上げ、高く空中へ浮かせる秘技","Slashes the enemy twice and
carries them into the air."
"2","20","name","秋沙雨","Sword Rain: Alpha"
"2","20","description","目にも止まらぬ速さで敵を貫き続ける。
その様が降り止まぬ雨を想起させる秘技","Unleash a barrage of lightspeed thrusts at the enemy.
This arte evokes the feeling of an endless rain."
"2","21","name","爪竜連牙斬","Dragon Swarm"
"2","21","description","三回斬りつけた後、回し蹴りを浴びせる秘技","Slashes three times before kicking the enemy."
"2","22","name","襲爪雷斬","Lightning Tiger Blade"
"2","22","description","斬り上げを行った後
振り下ろすと同時に落雷をオミマイする秘技","A slash upward followed by a downward slash
accompanied by a lightning strike."
"2","23","name","驟雨双破斬","Raging Tiger Blade"
"2","23","description","散沙雨に続けて虎牙破斬を繰り出す奥義","Unleashes a Tiger Blade after a Sword Rain."
"2","24","name","空破特攻弾","Cyclone Shot"
"2","24","description","敵目掛けて特攻する奥義","Performs a diagonal dash towards the enemy."
"2","25","name","獣爪瞬刃牙","Beastly Fang"
"2","25","description","武器を食い込ませることで
深手を負わすことの出来る奥義","Inflicts deep wounds with a series of strikes
that resemble the claws of a beast."
"2","26","name","閃空衝裂破","Victory Light Spear"
"2","26","description","閃空裂破の最後に叩き斬りで追撃する奥義","Uses Light Spear followed by a downward
slash that knocks down opponents."
"2","27","name","裂空風斬衝","Shredding Winds"
"2","27","description","前方に無数の風の斬撃を発生させた後
風斬衝を繰り出す奥義","Generates countless wind slashes in front of
you before ending with a wind-infused slash."
"2","28","name","獣哮雷波","Voltaic Roar"
"2","28","description","自身の体から放電を促し、周囲に電撃を浴びせる奥義","Discharges electricity from your body, bombarding
the surrounding area with electric shocks."
"2","29","name","雷神轟天撃","Zeus’s Retribution"
"2","29","description","帯電した武器を突き出し放電させ
トドメに斬り払いをオミマイする奥義","Thrusts out your electrified swords and discharges
them, then performs a slash to finish off the attack."
"2","30","name","獣皇雷迅剣","Lionic Thunderstrike"
"2","30","description","自らの体を雷と同化させ、縦横無尽に駆け抜けた後
落雷を発生させる秘奥義","Assimilates lightning into your body, striking in all
directions, then discharges it onto your enemies."
"2","31","name","神裂閃光斬","Deicide Blade of Light"
"2","31","description","強力な連続攻撃の後
聖剣デュランダルへと姿を変え、全てを貫く秘奥義","After a powerful series of attacks, transforms into
the Holy Sword Durandal to pierce everything."
"3","0","name","ファーストエイド","First Aid"
"3","0","description","味方単体のHPを30%回復させる初級天術","An entry-level arte that restores 30%
of a single party member’s HP."
"3","1","name","ヒール","Heal"
"3","1","description","味方単体のHPを50%回復させる中級天術","An arte for adepts that restores 50%
of a single party member’s HP."
"3","2","name","キュア","Cure"
"3","2","description","味方単体のHPを70%回復させる上級天術","An advanced arte that restores 70%
of a single party member’s HP."
"3","3","name","ナース","Nurse"
"3","3","description","味方全体のHPを40%回復させる中級天術","An arte for adepts that restores 40%
of all party members’ HP."
"3","4","name","リザレクション","Revitalize"
"3","4","description","味方全体のHPを60%回復させる中級天術","An advanced arte that restores 60%
of all party members’ HP."
"3","5","name","リカバー","Recover"
"3","5","description","味方単体の状態異常を回復させる初級天術","An entry-level arte that cures a single
ally of any physical ailments."
"3","6","name","ディスペル","Dispel"
"3","6","description","味方単体の不利な状態変化を回復させる初級天術","An entry-level arte that removes any
negative status effects from an ally."
"3","7","name","アンチマジック","Anti-Magic"
"3","7","description","味方単体の状態異常や
不利な状態変化を回復させる中級天術","An arte for adepts that cures an ally of
all physical ailments and status effects."
"3","8","name","レイズデッド","Resurrection"
"3","8","description","味方単体を戦闘不能から復活させる上級天術","An advanced arte that allows the caster
to put a KO’d ally back on their feet."
"3","9","name","フォトン","Photon"
"3","9","description","対象に光の粒子を収束させて攻撃する初級天術","An entry-level arte that bombards
the target with particles of light."
"3","10","name","レイ","Ray"
"3","10","description","対象の頭上から降り注ぐ光で攻撃する中級天術","An arte for adepts that summons beams
of light to deal damage to the enemy."
"3","11","name","グランドクロス","Grand Cross"
"3","11","description","対象の足元に魔法陣を展開させ
光の柱と十字の光により攻撃する上級天術","An advanced arte that draws an enormous
damage-dealing cross of light in the sky."
"3","12","name","ローバーアイテム","Thievery"
"3","12","description","一定確率で、敵からアイテムを頂戴する特技","Steals an item from the enemy. If it fails,
you will fall back and be left vulnerable."
"3","13","name","光波刃","Platinum Edge"
"3","13","description","武器を振り払い、光の刃を放つ特技","Swings your dagger to shoot
a blade of light at the enemy."
"3","14","name","牙突衝","Fang Rush"
"3","14","description","一瞬で間合いを詰め、敵に突きを浴びせる特技","Instantly closes the distance between
you and the enemy with a thrust."
"3","15","name","閃光翔","Force Rush"
"3","15","description","斜め前方に飛び上がりながら
敵を斬りつける特技","Slashes the enemy while jumping
forward diagonally."
"3","16","name","空襲刃","Diving Dragon"
"3","16","description","空中で武器を構え、急降下で突く特技","Slashes the enemy while diving
forward diagonally."
"3","17","name","月閃光","Moon Glare"
"3","17","description","武器の軌跡が三日月を描く特技","Swings your dagger along a trajectory
that forms a crescent moon."
"3","18","name","飛翔刃","Hawk Ascent"
"3","18","description","回転斬りと共に上昇し、空中で斬りつける特技","Ascends with a spinning slash
and slashes the enemy midair."
"3","19","name","聖煌輪","Twinkling Halo"
"3","19","description","回転斬りで周囲の敵を攻撃する。
武器の軌跡と共に、光の輪が広がる秘技","Strike outwards with a spinning slash. A circle of
light spreads out along the weapon’s trajectory."
"3","20","name","牙突飛燕衝","Force Fang"
"3","20","description","突進して武器を突き刺した後
斬り返しながら後方に飛び退く秘技","Rush forward while thrusting your weapon,
then jump backwards with a slash."
"3","21","name","光波連刃","Platinum Hail"
"3","21","description","空中で武器を振り払い
無数の光の刃を放つ秘技","Unleashes three blades of light from midair."
"3","22","name","牙連刃","Storm Blade"
"3","22","description","素早い斬りつけで敵を翻弄する秘技","Unleashes a quick flurry of slashes, tossing
the enemy in the air with your final slash."
"3","23","name","空襲閃光翔","Dragon Force"
"3","23","description","空襲刃と閃光翔を組み合わせた秘技","An arte that combines Force Rush and Diving Dragon."
"3","24","name","月閃襲追刃","Force Glare"
"3","24","description","月閃光で攻撃した後、追い討ちをかける秘技","An arte that begins with Moon Glare
before following up with Force Rush."
"3","25","name","瞬迅閃裂破","Supersonic Dragon"
"3","25","description","瞬時に前方へと突進し
後方に無数の斬撃を発生させる奥義","Slashes past the enemy, leaving behind
countless slashes behind you."
"3","26","name","守護方陣","Guardian Field"
"3","26","description","自分の周囲に魔法陣を展開して攻撃する奥義","Draws an arcane sigil whose holy light
heals allies and damages foes."
"3","27","name","連牙飛翔刃","Storm Ascent"
"3","27","description","牙連刃から飛翔刃へと連続でつなぐ奥義","A technique that connects Storm Blade
to Hawk Ascent."
"3","28","name","崩龍斬光刃","Dragon Shine"
"3","28","description","空中を疾走してＺを刻む奥義","Flash through the air, carving a Z
shape with your dagger."
"3","29","name","天翔光波刃","Heavenly Platinum Edge"
"3","29","description","閃光翔を連続で繰り出した後、光波刃を放つ奥義","Knocks the enemy into the air with a series
of dashes before shooting a blade of light."
"3","30","name","光翼聖断煌","Angelic Radiance"
"3","30","description","８本の光の刃を放ち
光の煌きで敵を浄化する秘奥義","Summons eight blades of light to purify
the enemy in a glimmer of light."
"3","31","name","鳳翼熾天翔","Heavenly Phoenix Wings"
"3","31","description","オリフィエルに姿を変え
真紅の羽が全てを包み込む秘奥義","Transforms into Orifiel and envelops your
enemies with crimson feathers."
"4","0","name","ヒールオブアース","Geotherapy"
"4","0","description","対象を中心とした
一定範囲内の味方のHPを30%回復させる中級天術","An entry-level arte that gradually
restores 30% of all nearby allies’ HP."
"4","1","name","ソウルオブアース","Astral-therapy"
"4","1","description","対象を中心とした
一定範囲内の味方のHPを50%回復させる上級天術","An advanced arte that gradually
restores 50% of all nearby allies’ HP."
"4","2","name","シャープネス","Sharpness"
"4","2","description","味方単体の物理攻撃力を一定時間上げる初級天術","An entry-level arte that temporarily
boosts an ally’s physical attack."
"4","3","name","バリアー","Barrier"
"4","3","description","味方単体の物理防御力を一定時間上げる初級天術","An entry-level arte that temporarily
boosts an ally’s physical defense."
"4","4","name","レジスト","Resist"
"4","4","description","味方単体の術防御力を一定時間上げる初級天術","An entry-level arte that temporarily
boosts an ally’s Arte defense."
"4","5","name","ストーンブラスト","Stone Blast"
"4","5","description","対象の足元から石を湧き出させる初級天術","An entry-level arte that causes rocks to rush
forth and attack the enemy from beneath."
"4","6","name","マッシブロック","Boulder Bash"
"4","6","description","対象の頭上に巨大な岩を落下させる中級天術","An arte for adepts that drops a massive
boulder right on the enemy’s head."
"4","7","name","グランドダッシャー","Ground Dasher"
"4","7","description","対象の足元に地割れを起し
巨大な岩を隆起させる上級天術","An advanced arte that opens up a boulder-
spewing fissure in the earth."
"4","8","name","シャドウエッジ","Shadow Edge"
"4","8","description","対象の背後の足元から
黒い刃を突き刺す初級天術","An entry-level arte that causes a blade of
darkness to stab the target from behind."
"4","9","name","デモンズランス","Demon’s Lance"
"4","9","description","対象の頭上に出現させた黒槍を急降下させ
衝撃波を引き起こす中級天術","An advanced arte that summons a lance of pure
darkness to impale the enemy from above."
"4","10","name","ブラックホール","Black Hole"
"4","10","description","対象の頭上にブラックホールを発生させ
大ダメージを与える上級天術","An advanced arte that creates a black hole
capable of inflicting unspeakable damage."
"4","11","name","スポイル・ウェポン","Suppress Weapon"
"4","11","description","対象の物理攻撃力を下げる初級天術","An entry-level arte that temporarily
reduces an enemy’s physical attack."
"4","12","name","スポイル・アーマー","Suppress Armor"
"4","12","description","対象の物理防御力を下げる初級天術","An entry-level arte that temporarily
reduces an enemy’s physical defense."
"4","13","name","スポイル・マインド","Suppress Mind"
"4","13","description","対象の術攻撃力を下げる初級天術","An entry-level arte that temporarily
reduces an enemy’s arte attack."
"4","14","name","スポイル・レジスト","Suppress Aura"
"4","14","description","対象の術防御力を下げる初級天術","An entry-level arte that temporarily
reduces an enemy’s arte defense."
"4","15","name","フレアボム","Flare Bomb"
"4","15","description","前方に手榴弾を投げつける特技","Throws grenades in front of the target."
"4","16","name","マーシレスハント","Merciless Hunt"
"4","16","description","連続射撃を行う特技","Fires three shots in front of you."
"4","17","name","瞬迅槍","Sonic Spear"
"4","17","description","銃剣を突き出して敵に突進する。
命中時、バックステップを行う特技","Thrusts your bayonet at the enemy
and backsteps upon impact."
"4","18","name","轟破槍","Roaring Spear"
"4","18","description","銃剣を地面に突き刺し
巨大な岩の柱を発生させ攻撃する特技","Thrusts your bayonet into the ground to
summon a stone spear that pierces foes."
"4","19","name","ベノムショット","Venom Shot"
"4","19","description","射撃命中時、一定の確率で対象を毒状態にする特技","Shoots a single bullet that may poison the target."
"4","20","name","ハイドショット","Hide Shot"
"4","20","description","目前の地面を撃ち抜き、対象の足元から
銃弾が頭上へと突き抜ける特技","Shoots through the ground, sending a bullet
underground to hit the enemy from below."
"4","21","name","ブルータルハント","Brutal Hunt"
"4","21","description","錬度を上げた連続射撃を行う秘技","Fires a barrage of shots in front of you."
"4","22","name","ガトリングイビル","Gatling Evil"
"4","22","description","闇の魔法弾を放つ。
弾丸は発射後、一定の距離で失速していく秘技","Unleashes a dark magic bullet. The bullet
stalls at a certain distance after being fired."
"4","23","name","旋神槍","Revolving Longinus"
"4","23","description","銃剣を斬り上げた衝撃で発生した真空波を放つ秘技","Swings your bayonet to unleash a blade of wind."
"4","24","name","インパクトショット","Impact Shot"
"4","24","description","射撃命中時、敵の周囲に爆発を引き起こす秘技","Fire a shot that explodes upon impact with the enemy."
"4","25","name","ブレイクシュート","Breaking Shot"
"4","25","description","闘気を収束させ、弾丸にして発射する秘技","Gather your fighting spirit and fire it as a bullet."
"4","26","name","ショットブラスト","Shot Blast"
"4","26","description","地面から石を弾き上げ
落下する前に撃ち抜き飛び散らせ攻撃する秘技","Unearth a stone from the ground and shoot it, shattering
it and sending shrapnel flying at the opponent."
"4","27","name","尖迅銃撃槍","Sonic Impact"
"4","27","description","銃剣を突き刺し
零距離射撃を連続して行う奥義","Thrusts your bayonet forward and fires
a series of point-blank shots."
"4","28","name","レイジングブラスト","Raging Blast"
"4","28","description","後方に飛び退きながら地面を撃ち抜き
着弾地点に連なる石柱を発生させる奥義","Shoots the ground while backstepping, creating
a series of rock pillars at the point of impact."
"4","29","name","ダークレイザー","Dark Laser"
"4","29","description","闇属性の球体を発射する。
球体は貫通しながら、直線状に突き進む奥義","Launches a dark sphere. The sphere penetrates
all foes and moves forward in a straight line."
"4","30","name","ハウリングランチャー","Howling Launcher"
"4","30","description","撃ち出した魔法弾が命中した時
獣の姿の衝撃波を発生させる奥義","Generates a shockwave in the form of a beast
when your magic bullet hits the target."
"4","31","name","ファントム・コール","Phantom’s Call"
"4","31","description","闇の力を凝縮した弾丸を発射し
着弾時に凄まじい爆発を引き起こす秘奥義","Fires a bullet that condenses the power of darkness
and causes a tremendous explosion upon impact."
"4","32","name","Ｅトラジディ","Endless Tragedy"
"4","32","description","エンドレス・トラジディ
死神ヒュノプスへと姿を変え、全てを切り刻む秘奥義","Transforms into the god of death, Hypnos,
and cuts everything into pieces."
"5","0","name","シャープネス","Sharpness"
"5","0","description","味方単体の物理攻撃力を一定時間上げる初級天術","An entry-level arte that temporarily
boosts an ally’s physical attack."
"5","1","name","バリアー","Barrier"
"5","1","description","味方単体の物理防御力を一定時間上げる初級天術","An entry-level arte that temporarily
boosts an ally’s physical defense."
"5","2","name","レジスト","Resist"
"5","2","description","味方単体の術防御力を一定時間上げる初級天術","An entry-level arte that temporarily
boosts an ally’s Arte defense."
"5","3","name","ピコハン","Pow Hammer"
"5","3","description","対象の頭上にハンマーを落として
一定確率で気絶させる初級天術","An entry-level arte that drops a daze-
inducing hammer on the target’s head."
"5","4","name","治癒功","Healer"
"5","4","description","気を溜め込んで、自身の体力を回復させる特技","Restores your health by storing chi."
"5","5","name","ローバーアイテム","Thievery"
"5","5","description","一定確率で、敵からアイテムを頂戴する特技","Steals an item from the enemy. If it fails,
you will fall back and be left vulnerable."
"5","6","name","臥竜爪","Crouching Dragon"
