"Weapon","28","name","インフェルノソード","Inferno Sword"
"Weapon","28","description","炎の力を纏いし赤き刀身は
すべてを灰燼に帰すほどの力を持つ","Imbued with the power of fire, this red blade
can turn anything to ashes."
"Weapon","29","name","魔剣ネビリム","Demon Sword Nebilim"
"Weapon","29","description","倒した敵の数で、攻撃力が成長する
血塗られた魔剣。共に歩む覚悟が必要","A blood-stained demon blade whose power grows
with each kill. Its wielder has to live with this burden."
"Weapon","30","name","釘バット","Nail Bat"
"Weapon","30","description","世紀末を感じさせるバット。
間違っても街中で振り回さないように","A bat that feels like the turn of the century.
Try not to swing it around others."
"Weapon","31","name","ヴァルナ","Varuna"
"Weapon","31","description","澄み切った青い刀身を持つ剣。
秩序と倫理を支配下におくとされる","A sword with a clear blue blade.
It is said to promote ethics and maintain order."
"Weapon","32","name","天剣ヴァルナ","Divine Sword Varuna"
"Weapon","32","description","かの世界の力が付加された剣。
強大な力で秩序と倫理を支配する","A sword with otherwordly power capable of
governing over order and ethics."
"Weapon","33","name","リボルバーＳＡ","Single-Action Revolver"
"Weapon","33","description","数世代前の銃。
古くとも手入れさえすればまだまだ現役","This gun was made several generations ago. Even 
though it’s old, it’ll work so long as it’s maintained."
"Weapon","34","name","ミリタリーマグ","Military Handgun"
"Weapon","34","description","軍用の銃。
レグヌム兵に支給されている","A military gun issued to Regnum soldiers."
"Weapon","35","name","リボルバーＤＡ","Dual-Action Revolver"
"Weapon","35","description","一般的な銃。
より実戦向けな作りとなっている","A commonly used gun.
It’s designed for actual combat."
"Weapon","36","name","オートマカスタム","Automatic Custom"
"Weapon","36","description","自動式拳銃。
連射性能が向上している","An automatic pistol that boasts an increased
rate of fire."
"Weapon","37","name","ラピッドトリガー","Rapid Trigger"
"Weapon","37","description","素早く撃てるように改良された銃。
はやてのごとき速さで敵を撃つ","A customized gun for quick firing.
Shoots enemies at blinding speeds."
"Weapon","38","name","ストライクトリガー","Strike Trigger"
"Weapon","38","description","照準をあわせやすく改良された銃。
狙った獲物は外さない","A gun with tweaks to facilitate aiming.
Nothing can escape its sights."
"Weapon","39","name","テンプルカスタム","Temple Custom"
"Weapon","39","description","教団幹部に支給されている銃。
扱いやすく魔を払う力も秘めている","Standard issue for clergymen.
It’s easy to handle and can exorcise evil."
"Weapon","40","name","セキレイ","Sekirei"
"Weapon","40","description","アシハラに生息する鳥の名を冠した銃。
その作りは精巧にして繊細","A gun bearing the name of a bird local to Ashihara.
An exquisitely elaborate and delicate work."
"Weapon","41","name","エアロマグ","Aero Magnum"
"Weapon","41","description","風の力を宿した銃。
撃たれた者を貫く弾丸はまさに疾風のよう","A gun with the power of wind.
Its bullets strike like a piercing gale."
"Weapon","42","name","クイックワーカー","Quick Worker"
"Weapon","42","description","動作性能を求めて改良された銃。
早撃ちガンマンの必需品！","A gun optimized for operational performance.
A must-have for rapid-firing gunmen!"
"Weapon","43","name","デザートベリアル","Desert Burial"
"Weapon","43","description","環境の悪さを苦にしないといわれる銃","A gun reliable even in bad weather conditions."
"Weapon","44","name","オートマグ","Automatic Magnum"
"Weapon","44","description","マグナム弾を使う自動式拳銃。
扱いは難しいが威力は折り紙付き","An automatic pistol that fires magnum rounds.
While difficult to handle, its power makes up for it."
"Weapon","45","name","ハッピートリガー","Happy Trigger"
"Weapon","45","description","幸福の名を持つ銃。
トリガーハッピーとよく間違われる","A gun with the name of happiness.
Often mistaken for trigger happy."
"Weapon","46","name","ハイパーマグ","Hyper Magnum"
"Weapon","46","description","オートマグ強化版。
全体的に性能が向上している","Enhanced version of the Automatic Magnum.
Overall performance is improved."
"Weapon","47","name","シルバーマグ","Silver Magnum"
"Weapon","47","description","銀で作られ、装飾が施された銃。
魔を払う聖なる力を宿している","An ornamented gun made of silver.
Its holy might can banish demons."
"Weapon","48","name","ビリーズレガシー","Billy’s Legacy"
"Weapon","48","description","伝説のガンマンの遺産と称される魔銃","This magical gun is also a legendary gunman’s
namesake."
"Weapon","49","name","ピースキーパー","Peacekeeper"
"Weapon","49","description","紛争解決の調停者が所有する銃。
すべての者が幸福であらんことを","The gun of one who opposes all conflict.
May it bring peace and happiness to all."
"Weapon","50","name","スマッシュトリガー","Smash Trigger"
"Weapon","50","description","一撃の威力を求めて改良された銃。
その弾丸は敵を粉砕する","A gun designed for maximum damage per shot.
Its rounds crush any opposition."
"Weapon","51","name","ボルテックマグ","Vortex Magnum"
"Weapon","51","description","常に電気を帯びている銃。
撃ち出される弾丸は雷球のごとし","A gun always charged with electrical energy.
It fires shots akin to balls of lightning."
"Weapon","52","name","ファウストマグ","Faust Magnum"
"Weapon","52","description","あらゆる幸福と苦痛を宿す闇に染まりし銃。
闇の力を秘めている","A formerly benevolent gun tainted by darkness.
It harbors both happiness and agony."
"Weapon","53","name","ミスリルマグ","Mythril Magnum"
"Weapon","53","description","「失われた金属」で作られた銃。
見た目よりも重量が軽く扱いやすい","A gun made of the lost metal. Lighter and easier
to handle than its appearance suggests."
"Weapon","54","name","ゲイルトレーサー","Gale Tracer"
"Weapon","54","description","強風を与える者の名を持つ銃。
撃ち出された弾丸は風の軌跡を描くという","A gun named after its connection with strong gales.
The bullets fired from it trace their path in wind."
"Weapon","55","name","ホウセンカ","Balsam"
"Weapon","55","description","赤く鮮やかな花をモチーフに作られた銃。
種が弾けるように弾丸を弾け飛ばす","A gun fashioned with a bright red flower motif.
Its rounds burst like Balsam seeds when shot."
"Weapon","56","name","テキサスブレイズ","Texas Blaze"
"Weapon","56","description","開拓者の魂とも言える精巧な作りの銃。
その一撃が新たなる道を作る","An elaborately made gun said to be the
soul of a pioneer. Its fire creates new roads."
"Weapon","57","name","プロミネンスマグ","Prominence Magnum"
"Weapon","57","description","立ち昇る赤き炎のような色に染まった
火の力を宿した銃","A gun with fire properties, dyed in
the crimson of  blazing flames."
"Weapon","58","name","ブリザードマグ","Blizzard Magnum"
"Weapon","58","description","猛吹雪のように冷たい冷気をまとった銃。
水の力を宿している","A gun envelopped in air as cold as a blizzard.
Bestowed with the power of water."
"Weapon","59","name","ワギャナイザー","Waganizer"
"Weapon","59","description","かわいらしい恐竜を模して作られた銃。
痺れるような鳴き声が聞こえる気がする","A gun built in the image of a cutesy dinosaur.
Almost feels like you can hear its cry when you fire."
"Weapon","60","name","ルシファー","Lucifer"
"Weapon","60","description","「光り輝く者」の名を冠した銃。
すべての魔が屈するほどの威力を持つ","A gun bearing the name of the Light Bringer.
It holds such authority that any demon would yield."
"Weapon","61","name","霊銃ルシファー","Spirit Gun Lucifer"
"Weapon","61","description","「光り輝く者」の名を冠した銃の真の姿。
その威力は絶大にして無慈悲なり","The true form of the Light Bringer’s gun.
Its immense power shows no mercy."
"Weapon","62","name","オサフネ","Osafune"
"Weapon","62","description","「長船」の名を冠するアシハラ伝来の名刀。
研ぎ澄まされた刃は美しく輝く","A famous blade from Ashihara.
Its sharp edge gleams beautifully."
"Weapon","63","name","デュエルブレード","Dueling Blade"
"Weapon","63","description","決闘用の剣。
強い思いを乗せて振るうことで、力を発揮する","A sword typically used in duels.
Strength of will is reflected through every swing."
"Weapon","64","name","ナイトレイピア","Knight Rapier"
"Weapon","64","description","騎士用の剣。細身でかつ
先端が鋭く尖っており、刺すことに適している","A sword wielded by knights. Its slender blade
and sharp point make it ideal for thrusting."
"Weapon","65","name","ブリッツブレード","Blitz Blade"
"Weapon","65","description","強襲に特化した剣。重量は軽く
電光石火のごとく相手を制圧することが出来る","A sword specialized in powerful strikes.
It can subdue an opponent with lightning speed."
"Weapon","66","name","オリエンタルブレード","Oriental Blade"
"Weapon","66","description","異国情緒漂う刀剣。
シンプルだが、非常に繊細な作りをしている","An exotic sword.
Its simplicity does not detract from its elegance."
"Weapon","67","name","カグツチ","Kagutsuchi"
"Weapon","67","description","火の神の名を冠した刀。
使い手に火の加護を与えるという","A sword bearing the name of the god of fire.
It grants its master fiery strength."
"Weapon","68","name","ウィンドレイピア","Wind Rapier"
"Weapon","68","description","風の力が宿った剣。
疾風のごとく振るうことが出来るほど軽い","A sword imbued with the power of wind.
So light every swing feels like a powerful gust."
"Weapon","69","name","クレセントブレード","Crescent Blade"
"Weapon","69","description","三日月をモチーフとした剣。他の剣と比べて
湾曲しているため、切れ味抜群","A sword shaped like a crescent moon.
Great cutting potential thanks to its curved design."
"Weapon","70","name","ゲッテンシ","Gattenshi"
"Weapon","70","description","聖なる力を宿した刀。
辺りを照らすほどの神々しさを持つ","A sword with holy power.
The divinity within allows it to light up its surroundings."
"Weapon","71","name","スクラマブレード","Skrama Blade"
"Weapon","71","description","片刃の直刀。
ナイフのような刀身で使い勝手が良いと評判","Single-edged straight sword.
The simple shape of its blade makes it easy to handle."
"Weapon","72","name","ライトニングブレード","Lightning Blade"
"Weapon","72","description","雷の力を帯びている刀。
稲妻をかたどった形がより相手を恐怖させる","A sword with the power of lightning.
Its voltaic shape instills fear on its opponents."
"Weapon","73","name","シルバーレイピア","Silver Rapier"
"Weapon","73","description","銀で作られたレイピア。
悪しき者を断罪するに相応しい剣","Rapier made of silver.
A perfect sword to enact judgement upon the sinful."
"Weapon","74","name","シグレ","Shigure"
"Weapon","74","description","常に刀身が濡れている不思議な霊剣。
持つ者は魔力が溢れかえるといわれている","A strange spirit blade whose blade always appears wet.
It is said its bearer will overflow with magical power."
"Weapon","75","name","ヴォーパルブレード","Vorpal Blade"
"Weapon","75","description","魔獣に対抗すべく鍛えられた剣。
輝かしい刃は鋭い切れ味を誇る","A sword designed to fight against demonic beasts.
Its shining blade boasts razor sharpness."
"Weapon","76","name","フォーマルレイピア","Formal Rapier"
"Weapon","76","description","軍で正式採用されている剣。
しかし階級が高くないと支給されない","A sword officially adopted by the military.
It is however only bestowed to high ranking officials."
"Weapon","77","name","ファイアブレード","Fire Blade"
"Weapon","77","description","火の力が宿り、炎のように赤い剣。
その姿はまるで使い手の心を表すかのごとく","A sword blessed with the power of fire.
Its fiery blade embodies the heart of its wielder."
"Weapon","78","name","ムラマサ","Muramasa"
"Weapon","78","description","呪われし妖刀。その切れ味は
切られた者に痛みを感じさせないほど","A demonic sword afflicted by a curse.
Its sharpness is such that it hardly inflicts pain on its prey."
"Weapon","79","name","マサムネ","Masamune"
"Weapon","79","description","銘を刻まずともその物だとわかると言われる銘刀
「篭手斬り」の異名を持つ","Anyone could see this is the real deal at a glance.
Also knows as the Gauntlet Cutter."
"Weapon","80","name","ミスリルブレード","Mythril Blade"
"Weapon","80","description","「失われた金属」で作られた刀。
その軽さにより使い手の負担を軽減する","A sword forged with metal thought to be lost to time.
Its lightness alleviates the burden on its wielder."
"Weapon","81","name","コンゴウ","Vajra Blade"
"Weapon","81","description","非常に硬い金属で作られた刀。
重量もそれなりだが、使い手に土の力を与える","A blade forged with exceedingly hard metal.
Despite its weight, it possesses the power of earth."
"Weapon","82","name","シュバルツレーヴェ","Schwarzloewe"
"Weapon","82","description","「黒獅子」の名を持つ剣。
その刀身は荘厳にして華麗","A sword bearing the name ""Black Lion.""
Its blade carries as much majesty as it does splendor."
"Weapon","83","name","フウジン","Fujin"
"Weapon","83","description","風の神の名を冠する刀。
その強大な力ゆえに刀身は緑に染まっている","A sword named after the God of the Wind.
Its mighty power gives its blade a green sheen."
"Weapon","84","name","シデン","Shiden"
"Weapon","84","description","研ぎ澄まされた刃に、雷の力が宿った刀。
その切れ味と素早さはまさに雷光","A sharp sword blessed with the power of thunder.
Its speed and sharpness are akin to lightning itself."
"Weapon","85","name","ダイコン","Daikon"
"Weapon","85","description","切っても切られてもダイコン。
しかし、ただのダイコンと侮ることなかれ！","A daikon you could slice, but could just as easily 
slice you. Careful when handling this radish!"
"Weapon","86","name","スサノオ","Susanoo"
"Weapon","86","description","古き神話の神の名を冠する刀。
過ちは繰り返される。何度でも、何度でも","A sword bearing the name of an old mythical god.
The past repeats itself in a cycle of errors."
"Weapon","87","name","神刀スサノオ","Divine Sword Susanoo"
"Weapon","87","description","古き神話の神の名を冠する刀。
繰り返される過ちを断ち切る力を持つ","A sword bearing the name of an old mythical god.
Has the power to finally sever the cycle of errors."
"Weapon","88","name","マーシナリーライフル","Mercenary Rifle"
"Weapon","88","description","一般的なライフル。
傭兵が好んで使うほど安定した性能を持つ","A standard rifle. Its stable performance makes
it a preferred weapon of mercenaries"
"Weapon","89","name","サンダーバレル","Thunder Barrel"
"Weapon","89","description","雷の力を宿した銃。
撃ち出されし弾丸は雷撃のごとし","A gun with the power of lightning.
Bullets shot by this gun hit like lightning strikes."
"Weapon","90","name","ヤタガラス","Yatagarasu"
"Weapon","90","description","迷える戦士の魂を神の国に誘うとされる銃。
三本の脚の文様が刻まれている","A gun said to invite the soul of a lost warrior to the 
kingdom of God. Three legs is engraved on it."
"Weapon","91","name","アサルトライフル","Trench Gun"
"Weapon","91","description","軍の主力ライフル。
近接戦闘にも対応できるよう改良されている","Standard issue army gun.
Improved for close quarters trench warfare."
"Weapon","92","name","フォーマルハウト","Fomalhaut"
"Weapon","92","description","「鯨の口」の名を持つ銃。
その弾丸は水の力を持って敵を撃ち貫く","A gun with the name ""Whale’s Mouth.""
Its bullets pierce enemies with the power of water."
"Weapon","93","name","アルチザンバレル","Artisan Barrel"
"Weapon","93","description","職人が一丁一丁、丁寧に作り上げた銃。
その出来はまさに職人技","A gun carefully crafted by craftsmen.
Its quality is artisanal."
"Weapon","94","name","クロノス","Chronos"
"Weapon","94","description","大地の神の名を冠した銃。
巨人に踏まれたかのような衝撃を受けるという","A gun bearing the name of a god of the earth.
Its bullets hit as hard as a giant’s stomp."
"Weapon","95","name","サダルスウド","Sa‘d Al-Su‘ud"
"Weapon","95","description","「最高の幸運」の名を持つ銃。
持っていても幸福が訪れるかどうかは自分次第","A gun with the name ""Luck of Lucks.""
You might have hapiness, but it’s up to you to claim it."
"Weapon","96","name","スネークガンナー","Snake Gunner"
"Weapon","96","description","刀身が蛇の牙のように鋭い銃剣。
引っ掛けたり、撫で斬ることが出来る","A gun with a bayonet akin to a snake’s fangs.
It can hook in its foes just as well as it can cut them down."
"Weapon","97","name","アルナスライン","Al Nasrain"
"Weapon","97","description","「二羽の鷲」の名を持つ銃。
銃剣が鷲に見立てて作られている","A gun with the name ""Two Eagles.""
This bayonet is created in an eagle’s image."
"Weapon","98","name","ディルガン","Dilgan"
"Weapon","98","description","かつて崇拝された星の名を冠した銃。
持つ者に希望を与えるといわれている","A gun bearing the name of a once worshipped star.
It is said to give hope to its bearers."
"Weapon","99","name","アプス","Apus"
"Weapon","99","description","「風鳥」の名を持つ銃。
風を纏いし霊鳥が持つ者の魔力を高めるという","A gun with the name ""bird of paradise."" It’s said that a bird 
wrapped in wind enhances the magic power of its owner."
"Weapon","100","name","ポスポロス","Phosporos"
"Weapon","100","description","「光をもたらす者」の名を持つ銃。
闇に堕ちた者にも光をもたらすという","A gun with the name ""Light Bringer.""
It brings light to those who have fallen in darkness."
"Weapon","101","name","コル・スコルピオ","Cor Scorpio"
"Weapon","101","description","「蠍の心臓」の名を持つ銃。
その弾丸は正確に対象の心臓を捉えるという","A gun with the name ""Scorpion’s Heart.""
Its bullets can precisely capture the target’s heart."
"Weapon","102","name","アルナイル","Alnair"
